round,label,gr,exit_lag_rate,N_max,shape,aicc,loss,n_timepoints,converged,gr_loglin,gr_loglin_se,gr_max_sliding,t_exp_start,t_exp_end,doubling_time,R_squared,loglin_converged
2,Curve03014,0.188080965039973,0.0725683090197894,0.2001406133643574,10.74560695226082,-213.40423785325407,0.0002470358566254,88,True,0.16425456564355645,0.005341562968299957,0.17208812181569394,10.5,14.0,4.219956856871313,0.9936946960516503,True
2,Curve03945,0.1512500508958643,0.1142615734780658,0.1995317779161637,20.43693598105141,-270.1319621556208,0.0003335423244875,48,True,0.12661857227105036,0.007594094424834428,0.17350651927728322,8.5,11.5,5.474293131943837,0.9823320772596011,True
2,Curve03761,0.1608754401866397,0.1218480387839714,0.2007039353897265,8.128839629518646,-227.6534274833527,0.0002703115756146,42,True,0.13849372555291187,0.01045141793090565,0.1816790817708119,8.5,11.5,5.00489952012394,0.9723135932703595,True
2,Curve04910,0.5574216689146245,0.0133561097752788,0.2043726533181204,2.011429045992075,-298.77395238629475,6.386102010718358e-05,45,True,0.14528761136114504,0.011673888493694568,0.18418673264074736,9.0,12.0,4.770862250856145,0.9687286896105008,True
2,Curve03177,0.1527527830386903,0.0652418373384344,0.1847518709090668,11.885596507217262,-211.01048613392695,0.0006213084682299,43,True,0.13328797123338804,0.010120723078646626,0.16746666684425285,10.0,13.0,5.200373103032984,0.9719799767532021,True
2,Curve03841,0.2611278357841474,0.0464824129333998,0.1958846056691666,6.472594570490326,-298.3796585906084,0.0001488133336595,48,True,0.1390787601426133,0.010968723299400648,0.1784268981677808,8.5,11.5,4.983846418023734,0.9698380265086668,True
2,Curve02859,0.3604505139372839,0.015518724061796,0.3281779329058229,1.394180136998698,-423.15730230869895,0.000836707297905,88,True,0.18621783361355881,0.006220695378574676,0.19882034080957245,13.0,16.5,3.722238451116189,0.9933489773122094,True
2,Curve04100,0.3173534509543395,0.0292879649032888,0.1972683948971684,4.685375375979971,-280.07628215087163,8.522611559506805e-05,44,True,0.12665746548606513,0.010821881389123503,0.176583450563254,8.5,11.5,5.472612118834839,0.9647836851546157,True
2,Curve04827,0.1419740627211236,0.1246447220930508,0.1992265206921011,36.270672116053575,-203.61276361957775,0.0004736692341522,41,True,0.12225779379319711,0.010497671788227145,0.17883987072383042,8.5,11.5,5.6695541368301265,0.9644466060372389,True
2,Curve04994,0.3446573828738989,0.0278709281225228,0.20110626105195,4.035873379582234,-296.76545778890346,6.799775007155204e-05,45,True,0.13660266412199562,0.008966513432440312,0.17359566512530447,8.5,11.5,5.074184936400047,0.9789116609963878,True
2,Curve04330,0.4966101528866605,0.0057499591662779,0.1770269982494061,4.250711058857404,-307.6103345050228,2.4824541516247647e-05,43,True,0.12536164026636173,0.008977188671976777,0.17554839374571432,10.0,13.0,5.529180848999607,0.9750007865843309,True
2,Curve04414,0.3208441128716563,0.0215511136597787,0.1742151502544093,5.26574782798625,-275.3730115932538,7.270500098566392e-05,43,True,0.12240835226943789,0.010381751904055492,0.16098943329046694,9.0,12.0,5.662580761108781,0.9652828718251444,True
2,Curve04025,0.308734950619894,0.0301673920369532,0.1901541884221237,5.924648544512561,-309.9297864965513,0.0001760033890351,50,True,0.12318060838086523,0.009937664552724426,0.1795174135864339,8.5,11.5,5.6270803470688024,0.9684829219135711,True
2,Curve05153,0.1734804722849979,0.0905266756496322,0.2024439573065788,12.862523033284216,-228.4191884834905,0.000263267263102,42,True,0.1262198919394773,0.010560782445886933,0.1813449172967329,8.5,11.5,5.491584328818082,0.9661806749943445,True
2,Curve05075,0.1631689884843134,0.0888619930064244,0.1876310200292769,16.290429816804977,-204.9232138227221,0.0003382027256603,52,True,0.11989757211584864,0.01052553789900821,0.1743427349976436,8.5,11.5,5.781161105499331,0.962896289855091,True
2,Curve02679,0.1176533575923264,0.1065649769547312,0.2039532822284359,49.668306284020815,-209.07375636649823,0.0010534652915936,45,True,0.1188897071038983,0.007619952230523196,0.16107933823992487,10.0,13.0,5.830169805651893,0.9798740566034956,True
2,Curve03015,0.1172895804248498,0.2342649466690012,0.3003857554407822,3.4668030806531105,-164.59013124087014,0.001166827692907,88,True,0.1906198886924341,0.008139521775479592,0.20157170479409878,10.0,13.5,3.6362794318820573,0.9891785046729421,True
2,Curve05242,0.2010709915419149,0.0741923246085455,0.2028258083844888,7.837085892247314,-229.83810434983369,0.0002506961360442,42,True,0.14390909408519537,0.01186210535074922,0.18850585169562867,8.5,11.5,4.816562740292121,0.9671444732917873,True
2,Curve03260,0.2028499658914315,0.0579311400995641,0.1914275738311462,9.69922083644792,-217.1269255422488,0.0002152190125792,97,True,0.154215127114166,0.006350200597170285,0.17003377508941928,10.5,14.5,4.494676971908249,0.9882700913788638,True
2,Curve03675,0.4251614085807433,0.0215709598033626,0.2045813722048979,2.7456282137398555,-248.7637107989437,4.581440696263835e-05,93,True,0.16606239750965646,0.007124610446066492,0.18032042819529082,10.5,14.0,4.17401645980475,0.9890765258748799,True
2,Curve03517,0.2992741431092842,0.0337386940650956,0.1999607033088462,4.51628937786571,-299.0926108028154,8.497302044950448e-05,46,True,0.12566674817278345,0.009752858033521975,0.17528038369059037,8.5,11.5,5.515756480042866,0.9707647342476402,True
2,Curve03096,0.2083452167433225,0.0624640899344507,0.1960713825332934,8.844561306694594,-214.18787106598307,0.0002399690705413,88,True,0.17096492373975702,0.006891277480229156,0.18334085011307122,10.5,14.0,4.054323924450459,0.9903456400868953,True
2,Curve04251,0.1836821329806133,0.0806397986835646,0.206978357698004,10.874697670013308,-230.9728182809368,0.0002410763108227,42,True,0.14804598662333082,0.01090674128326705,0.18169347091006804,9.0,12.0,4.681972111297417,0.9735796694842612,True
2,Curve04666,0.1814494679818028,0.0226592788995885,0.171291165718323,32.33014976503709,-232.901286211596,0.0005003110371111,45,True,0.10690138136176908,0.007585931368440217,0.13938699858426945,12.0,15.0,6.48398712654834,0.9754403647949339,True
2,Curve03946,0.2393381458497064,0.0457453675318687,0.1995530750392157,6.281985257400469,-307.31248575354914,0.000115292121337,48,True,0.1381332186761832,0.006102844644014668,0.16330982666929456,9.0,12.0,5.017961553367156,0.9903345891771933,True
2,Curve03762,0.2916748537676712,0.0294413628839589,0.2034811425692324,5.655244474617489,-244.65263631035387,0.00015041462729,42,True,0.14205165102799813,0.011116408128066368,0.1818250047332315,9.0,12.0,4.879543289668116,0.9702896480220404,True
2,Curve04581,0.3119723630182027,0.028060590993394,0.1893909283074701,5.4830980862150485,-282.68440978474524,0.0001055840552135,45,True,0.12408543546529097,0.010642320154895711,0.17701228508936684,8.5,11.5,5.586047854535125,0.9645256216029207,True
2,Curve03435,0.2135418715259148,0.0496830675334693,0.1925522230846619,5.68284340596129,-348.19789556368545,2.6471711038820177e-05,47,True,0.10827508692511868,0.003228163177889481,0.1264065571003755,9.0,12.0,6.401723612000559,0.9955751563295837,True
2,Curve04747,0.2028048981395824,0.0702602406443948,0.191105991987514,8.234260823607698,-236.76590826992972,0.0001974236252646,42,True,0.13258153454393634,0.011525949713514401,0.1818326457462905,8.5,11.5,5.228082349056252,0.9635876597688668,True
2,Curve03349,0.2969438801892056,0.0240294935645377,0.2059296150248397,5.186804146079896,-300.60467567200345,0.0001073266770488,47,True,0.13400359224798275,0.010101054723053952,0.17476436602741674,9.5,12.5,5.172601487258859,0.9723748720529507,True
2,Curve04501,0.2229965281017089,0.0472057538315321,0.1923480628708898,7.61184473503141,-266.4025734694562,0.0001324751770366,44,True,0.12684917104760893,0.0099409221980575,0.16817050847909495,9.0,12.0,5.4643414287649845,0.9702071161978516,True
2,Curve03598,0.1410435772308408,0.0912818289646275,0.1744060261421891,20.8903350108912,-202.75704152680973,0.0003664544021637,93,True,0.1517395199671445,0.005276857733591508,0.15908852626856018,10.5,14.0,4.56800694183051,0.9927961494579801,True
2,Curve04911,0.2404892032187029,0.0444094291784579,0.2046621276495774,6.962719525164422,-271.8530076222324,0.0001481149535055,45,True,0.13712936525142233,0.0108849396191235,0.17834692029447177,9.0,12.0,5.054695464309063,0.9694585012801725,True
2,Curve04172,0.1236888555301791,0.151646402336978,0.1559258480457416,10.525719938250884,-327.700040921483,1.8339507727717672e-05,44,True,0.09489325831502556,0.003936371953834178,0.10795584785322825,7.5,10.5,7.304493415737114,0.9914695698099899,True
2,Curve02946,0.1831179482600047,0.0924552761299531,0.2014232439942294,11.521837855711103,-252.12314426140728,0.0002743890295229,45,True,0.14260587552601967,0.012624554271226645,0.19074626206924356,8.5,11.5,4.860579397610266,0.9622919457002518,True
2,Curve03842,0.2342084883981113,0.0592977058280579,0.1989040725521941,7.471211750560579,-294.8315215476884,0.0001646905190227,48,True,0.12098018134066915,0.011605951441516764,0.1811848666592562,8.0,11.0,5.729427521753386,0.9560088850780448,True
2,Curve02680,0.217544139829153,0.0298958312179975,0.1979467231938253,12.252715411748252,-244.37043760816812,0.0003496102624181,45,True,0.13388204065508158,0.007836111503932635,0.16155460043942804,10.5,13.5,5.177297695556423,0.9831596688745998,True
2,Curve03178,0.1579978711914939,0.0600119716800766,0.1942367967311639,10.228572971944406,-210.46232354045375,0.0006327654227461,43,True,0.1355362111220555,0.010286697097727856,0.1659676951536517,10.0,13.0,5.114110648524327,0.9720050467897468,True
2,Curve02860,0.2500059020396707,0.0230328722672957,0.2849652877375154,2.686075373433095,-410.2427745053558,0.0007238139177746,88,True,0.17145390393735221,0.005637104555278131,0.18499020472370786,13.0,16.5,4.042761142453865,0.9935559190268696,True
2,Curve04026,0.3060174218959692,0.0332995975674586,0.193876196877848,5.304399155977365,-316.46680950962235,0.0001474998196523,50,True,0.13515900290420796,0.010679441662760109,0.17740732518869817,8.5,11.5,5.128383353428581,0.9697289488518792,True
2,Curve04828,0.1483001001125463,0.1121755694077604,0.1946265105391778,26.03575762358128,-207.57821956124928,0.0004111202839566,41,True,0.1426202612450832,0.009548051239643255,0.1743470421593933,9.0,12.0,4.860089124144984,0.9780814385042117,True
2,Curve05154,0.1530581521143375,0.111543753351312,0.1960970387076848,14.222465789601507,-224.88661171172623,0.0002973716543141,42,True,0.1253269769901324,0.010183568029166895,0.1756239414322112,8.5,11.5,5.530710124880137,0.9680423261299992,True
2,Curve03947,0.3715725682855178,0.0220331210844581,0.199267907391681,3.666001628201347,-313.9800069962207,9.529415595347764e-05,48,True,0.14178148121695547,0.006983094730803769,0.1703593650373472,9.0,12.0,4.888841438320738,0.98801629906475,True
2,Curve04101,0.300920268632488,0.0317888410303637,0.1893729486035661,5.5726452493022,-274.0493874737295,0.0001035157593394,44,True,0.12949401374806832,0.011057339142245961,0.17688719463460634,8.5,11.5,5.35273531569165,0.9648260688415219,True
2,Curve05243,0.1549537741780732,0.1107771331162905,0.1946781016978324,10.093334476129296,-219.9302042436215,0.0003527971762161,42,True,0.13236154104447123,0.011147667414445447,0.18032332596816836,8.5,11.5,5.2367717623283,0.9657485892838045,True
2,Curve04995,0.3225009402083499,0.0305230502568073,0.2022555585611079,4.483864720588382,-287.4574180805776,9.095372478497272e-05,45,True,0.12897575440631903,0.010688155121548089,0.18269783294653383,8.5,11.5,5.3742440488177925,0.9668031109911722,True
2,Curve03676,0.1147670176046783,0.224972107796741,0.2018284587755393,18.810492781045077,-178.5684295808508,0.0006815823720288,93,True,0.1746248403515848,0.006016202821759801,0.1829283965982857,10.0,13.5,3.9693504037820855,0.9929286523781464,True
2,Curve03261,0.1156526806753751,0.1891589203445866,0.1916073799971313,13.886654292152745,-184.2542339609121,0.0007271721673478,97,True,0.16342590214191008,0.004064261318531893,0.17243435967220846,10.0,14.0,4.241354469979027,0.995689344015819,True
2,Curve03016,0.1540618782335129,0.1118647050704644,0.2028669566005673,15.272970117126867,-203.8061008771553,0.0003524892231943,88,True,0.16986608533446665,0.003754173280928493,0.1753174591478322,10.0,13.5,4.080550742045636,0.9970778963863475,True
2,Curve03843,0.3447672191278876,0.027755823275332,0.2043355449581903,5.131418286513997,-286.55014966471776,0.000208654274987,48,True,0.13858581467490194,0.011171601988819406,0.18692240626836706,8.5,11.5,5.001573805991235,0.9685314253730677,True
2,Curve02861,0.3805307357349689,0.0123938691257295,0.285859664273233,1.43316163954738,-462.1532664068625,0.0004415080289702,88,True,0.16581446869207184,0.003865205651350013,0.17171873463079446,13.0,16.5,4.180257525337939,0.9967503393846986,True
2,Curve03763,0.1952928926335336,0.0660336527981318,0.1958479568488628,30.830714590938108,-209.6119726983706,0.0005035557384136,42,True,0.13015091490008485,0.010735912041314365,0.182017832496631,8.5,11.5,5.32571884793945,0.9670978805632586,True
2,Curve04582,0.2453874946772999,0.0465472907675859,0.19269356894959,6.713296765150598,-273.2310405133581,0.0001418719878938,45,True,0.1281085354588347,0.01111689509693789,0.1793378656960287,8.5,11.5,5.410624499588283,0.9637148085294773,True
2,Curve05076,0.2346731951244646,0.0503109267693526,0.1947304771777514,7.475477396036116,-221.79861515267544,0.0001810241832894,52,True,0.12932501040108813,0.011497980507345454,0.1814613521268683,8.5,11.5,5.359730329115931,0.9619798293082068,True
2,Curve03518,0.412111695534872,0.0154806532781049,0.198933932698808,4.118503747561622,-281.32870314860327,0.0001455666462512,46,True,0.14462125464705028,0.008924787569882797,0.1740535487492037,9.0,12.0,4.7928444698642565,0.9813142879415974,True
2,Curve04667,0.1661816069119741,0.0295316974890054,0.1803451616279023,39.16397711484757,-224.26167872814028,0.0006553816338715,45,True,0.11790451595261456,0.00959541330283426,0.15495253591468658,12.0,15.0,5.878885765821886,0.9679456146779084,True
2,Curve04331,0.1647628170400739,0.0602444997846554,0.1672069935988324,34.03529205141654,-229.33124020278223,0.0003373550324442,43,True,0.1302546424486413,0.007184740087825131,0.15764482826935486,10.0,13.0,5.321477741825974,0.9850152785986893,True
2,Curve03436,0.1183734472232979,0.1511388947726639,0.1916480609866216,17.183156614971498,-276.0462091321146,0.0002210049455426,47,True,0.1166630926885466,0.0046347788213635405,0.1391634835092675,9.0,12.0,5.941443558421926,0.992170261328212,True
2,Curve04027,0.2728337433154007,0.0374127510180985,0.1793600079070319,7.382292825543916,-306.39551456556654,0.0001936445212877,50,True,0.1273070088866522,0.010323645077404554,0.17182850379115952,8.5,11.5,5.444689861318547,0.9681667010628009,True
2,Curve04252,0.1732190226257073,0.0962834956006034,0.1987590568099191,9.039280510163838,-227.69607038706727,0.0002699143894136,42,True,0.13362455156840533,0.011587208328297205,0.18305424469177556,8.5,11.5,5.187274138054698,0.9637651609684794,True
2,Curve02947,0.2904203853183231,0.0355500814026705,0.1908516790785399,5.852553879271735,-278.3838717885365,0.0001207713610456,45,True,0.13412401267867458,0.011405562167826436,0.18236771523002754,8.5,11.5,5.167957375541256,0.9651048694673222,True
2,Curve03677,0.1592048868169131,0.1106449831947145,0.2011715709603255,14.787488646519218,-198.09457528210567,0.0003216331172904,93,True,0.16669920088042306,0.00727061040166711,0.18081960732014007,10.5,14.0,4.158071405856077,0.9887151150717985,True
2,Curve02862,0.3311682667927377,0.0124877962716797,0.2950182071771013,1.9202390579488569,-437.53728629517417,0.0005848588880892,88,True,0.1727206633992699,0.004360249110663225,0.17986824217590355,13.0,16.5,4.013110920941931,0.9961908523298949,True
2,Curve03017,0.1988153100046851,0.0783122812122214,0.2063497951857377,10.18377356035188,-190.70699200455428,0.0004273269140688,88,True,0.1917647276486881,0.006550981252277429,0.20160587081812995,10.5,14.0,3.614570776695634,0.9930466171221897,True
2,Curve02761,0.1202762277422906,0.3800764641419785,0.1862939361279537,11.110950531930763,-213.7573308479288,8.449842403746613e-05,88,True,0.16276191331112802,0.004966053656224251,0.16988400483337068,8.0,11.5,4.258657117374614,0.9944454426581354,True
2,Curve02681,0.1652503631450836,0.0573409665443792,0.2118563029870474,21.88304933895471,-226.53768295281836,0.0006103866330596,45,True,0.1226720040216435,0.007545046191450647,0.16394831141758456,10.0,13.0,5.650410507988854,0.9814362804709403,True
2,Curve04173,0.1324964466724022,0.1257207635958497,0.1507881276158681,9.77068254042786,-335.79555199099497,1.4124517351478288e-05,44,True,0.0906653832364463,0.004194041026327721,0.10467888148086545,7.5,10.5,7.645113888200157,0.9894140358967773,True
2,Curve04415,0.1619526887958211,0.0718948665036368,0.174838706361602,20.731268125456857,-238.13038894239355,0.0002515975850855,43,True,0.12162949773604896,0.010528337724787123,0.15998138848662585,9.0,12.0,5.69884109909062,0.9638890559577272,True
2,Curve03097,0.1573833992073061,0.1181921214270482,0.2098690120096789,18.792036954475645,-187.99064910561225,0.0006331944242551,88,True,0.19239643407419785,0.008744985554304143,0.2054761732819728,10.5,14.0,3.6027028457951173,0.9877559509375552,True
2,Curve04912,16.48133718187718,0.0039394545530378,0.2056916793694908,0.0505822001791423,-297.85639154065365,6.571866225241569e-05,45,True,0.12187646405550284,0.011323080750260912,0.1799641020772541,8.5,11.5,5.68729316141207,0.9586277154706367,True
2,Curve04748,0.2160959920641545,0.0585783509380381,0.1896191451413794,6.688665153131702,-244.9427326383498,0.0001489174820886,42,True,0.12425841157899303,0.010821574758606125,0.1733339070232571,8.5,11.5,5.5782716980838005,0.9634628789866018,True
2,Curve03844,0.3525135287905242,0.0278718538073962,0.1973222543230721,4.212659106924491,-308.11114618897375,0.0001126910747901,48,True,0.13772828204621407,0.009770308652992499,0.17213052937132933,8.5,11.5,5.032714924356372,0.9754558537369059,True
2,Curve03179,0.2178980187595265,0.0344249237336769,0.1941751593232464,10.56274004592516,-228.28693286745977,0.0003493052315877,43,True,0.13672077427805412,0.010930564234319557,0.1748242482625382,10.0,13.0,5.069801456436065,0.9690312324521303,True
2,Curve04502,0.220633208776031,0.0511401154899949,0.2010494460094807,6.669445616768721,-269.8563953088764,0.00011850814318,44,True,0.12945016913461727,0.009055096720905405,0.1670101263724171,9.0,12.0,5.3545482805752895,0.9761189353367511,True
2,Curve03262,0.1995346943396136,0.0646965110244382,0.1930108372560386,9.474190920623522,-213.41896799910936,0.0002469011202637,97,True,0.1675325933953769,0.004562494548439208,0.177431754096231,10.0,14.0,4.1373870392140235,0.9948351790710841,True
2,Curve04332,0.1356977929851767,0.0799365187021175,0.1649892602741528,30.57415078152451,-221.85564182693557,0.0004328202423277,43,True,0.1084466494304155,0.008660015026025182,0.15316819600320303,9.5,12.5,6.391596090801324,0.9691010251222293,True
2,Curve04829,0.1460193178889089,0.122803168304072,0.2053686457630217,23.651550392213323,-201.21739587725463,0.0005159748932484,41,True,0.127283245626127,0.011208019037219037,0.18921570650438338,8.5,11.5,5.445706362610739,0.962677885766811,True
2,Curve03948,0.2780535956544379,0.0377881704512894,0.1979208765250765,4.737991599808956,-316.13954058127143,8.959213405641294e-05,48,True,0.1411738762011052,0.006223115909414311,0.16448113608873283,9.0,12.0,4.909882757434119,0.9903777204985835,True
2,Curve03599,0.1451166636608662,0.0890155612509031,0.1740417838944155,32.62916003296424,-203.8810152207804,0.0003515125602742,93,True,0.15455368084528504,0.004953207860656912,0.16133906866081402,10.5,14.0,4.484831268779783,0.9938751215899169,True
2,Curve04996,0.2769615599106217,0.0411136497986145,0.2021316051780546,5.195531684324128,-274.01365447809314,0.0001384443543029,45,True,0.13590158333308344,0.012549394883989349,0.1886774592446093,8.5,11.5,5.1003613317815395,0.9591083880483979,True
2,Curve04028,0.2680035784279696,0.0397735564793917,0.182786760801946,6.927421283557026,-309.16574277968783,0.000179675614052,50,True,0.12890814697948996,0.010346037401592748,0.1714569890164688,8.5,11.5,5.37706263569384,0.9687974318637905,True
2,Curve04102,0.2898331164399004,0.0374638957678933,0.1944982457502935,4.809963241000107,-271.6793680404997,0.0001117401520797,44,True,0.13480393421650472,0.011334943541269134,0.1817223675382925,8.5,11.5,5.1418913297196625,0.965855880260062,True
2,Curve03519,0.3350448426328449,0.0294940769809521,0.1995084883839676,4.3547995717955565,-294.2997953593172,9.825544128495012e-05,46,True,0.13868757468717588,0.01123298251518725,0.18641599869520598,8.5,11.5,4.997903973181521,0.9682408787299521,True
2,Curve05155,0.1445076461892093,0.1177959833519157,0.1925976940222141,17.629930438643157,-213.86524614271747,0.0004348624640147,42,True,0.1422521201069613,0.009867026145111613,0.173433842175421,9.0,12.0,4.8726667837270785,0.9765090099211354,True
2,Curve03350,0.2903169693031429,0.02738146000225,0.2044557178882676,5.3606050127729485,-302.5793882258316,0.0001012707333535,47,True,0.14414393388985558,0.008507342729472107,0.1708028136887516,9.5,12.5,4.808715579315314,0.9828814776958058,True
2,Curve05244,0.2006129202835501,0.0798838409473316,0.2045410185686917,5.869725518892318,-228.43392235730445,0.0002631335402943,42,True,0.13875440032379657,0.011612328646645836,0.1849284482971585,8.5,11.5,4.99549692797072,0.9661649825540952,True
2,Curve02863,0.2888730339775651,0.0182816815992497,0.2898145177158337,2.167035674327126,-429.5593474640013,0.0006680321147666,88,True,0.1779612259836048,0.005368111319576703,0.18915714362520142,13.0,16.5,3.8949337235056105,0.9945702608258604,True
2,Curve03764,0.1470300814273031,0.1221781265297095,0.196013205430933,43.26432625758795,-210.22289383154651,0.0004930586645402,42,True,0.14955715310888681,0.010658144411335425,0.18231997891528223,9.0,12.0,4.634664181226367,0.975235568740322,True
2,Curve04749,0.1449325919524698,0.1186136574015985,0.1836171038805825,33.71609636519895,-220.5751935651469,0.0003450372247687,42,True,0.125200525157487,0.010710483969491865,0.17409298650348842,8.5,11.5,5.536296111282685,0.9647005122264879,True
2,Curve04668,0.1611151122270556,0.0281877377619014,0.16912369434076,41.98303178777132,-230.22948311417105,0.0005438773848917,45,True,0.10650242416385786,0.007441870903174381,0.13587554757554868,12.0,15.0,6.508276088565957,0.9761691056863844,True
2,Curve03845,0.2878464793845512,0.043372375628781,0.1975503146999543,5.598203740205539,-292.9231638326478,0.0001739195048793,48,True,0.12224261227551278,0.011109768114534164,0.18499037352361822,8.0,11.0,5.670258248389822,0.960339381057836,True
2,Curve04253,0.1470245656478838,0.1272262288082347,0.1987668550792661,16.75648906751589,-216.0118232106295,0.0004038364250666,42,True,0.12642782340299072,0.010698184199955782,0.1790011377768848,8.5,11.5,5.482552510221801,0.9654356682810339,True
2,Curve03949,0.25551548622071,0.0378979634610498,0.1959422838403494,7.384503028915807,-314.086926199931,0.0001572989482251,50,True,0.13866071538445646,0.009943084304609771,0.1705346791426134,9.0,12.0,4.9988720932103705,0.9749342500793858,True
2,Curve04583,0.1153862473583646,0.1758564087688746,0.1923270004827555,31.37025388700046,-223.8828783163925,0.0006631858223551,45,True,0.12290585124291652,0.010962230004668292,0.1773191316128547,8.5,11.5,5.639659735889863,0.9617454712652151,True
2,Curve03018,0.1576498768146243,0.1090405025989574,0.1968247000853571,14.92172803073439,-195.3761103014644,0.000357082859419,88,True,0.16710715135424917,0.007287783570051884,0.18106171307146135,10.5,14.0,4.147920510538462,0.9887170121979852,True
2,Curve05077,0.1756005418678776,0.0775145377106745,0.1923839715351378,13.975403652289,-209.4694626599703,0.0002857924674648,52,True,0.1417328683350227,0.010181258780709933,0.17298993655205713,9.0,12.0,4.890518259473241,0.9748482153965347,True
2,Curve03437,0.2068381542099692,0.051884394210496,0.1958431128290796,5.724704445617906,-335.8585434468758,3.80537173471673e-05,47,True,0.10786020213679647,0.003987111797167345,0.1324014046334757,9.0,12.0,6.426347872784844,0.993214103225805,True
2,Curve04174,0.1475605036812217,0.1142094502119922,0.1545626796432924,8.3426231647947,-340.5644670119621,1.2110539883809263e-05,44,True,0.09464872386955449,0.004279719315427427,0.10864992962823433,7.5,10.5,7.323365305117536,0.9898806207085534,True
2,Curve03678,0.2208578927230718,0.0612276897490455,0.1985485727047463,8.144926722716152,-209.49383306147683,0.0002074682917474,93,True,0.17715934618819762,0.005426215548332329,0.18434955830472263,10.0,13.5,3.9125634377968983,0.9944026883892682,True
2,Curve05156,0.1401965282649336,0.1250031792709398,0.1908713304138072,14.7165183923864,-216.8661532653814,0.0003921130732883,42,True,0.12077204590931727,0.010655387673704565,0.1752960421916911,8.5,11.5,5.739301469484096,0.96253778475563,True
2,Curve02864,0.3701836047741592,0.0072334459615831,0.2608700792804028,1.7936599552051562,-482.35437793111953,0.0003611480093259,88,True,0.15427067018542537,0.0033022180800696883,0.1591658604846391,14.0,17.5,4.49305872416849,0.9972584023201969,True
2,Curve03263,0.1335051330073471,0.132530389435509,0.1887816546086101,36.20717212141771,-195.2842721523039,0.0004833027821443,97,True,0.16290660936771345,0.004411919138583964,0.1724095986064378,10.0,14.0,4.25487451522222,0.9948919910010717,True
2,Curve04913,0.2796412785663173,0.0331546854991765,0.2028722014655489,6.0859623866742405,-280.8298104806917,0.0001118841091474,45,True,0.1385429348032192,0.01100537858007181,0.17668318476043343,9.0,12.0,5.003121823169573,0.9694141492114877,True
2,Curve02948,0.2489617321194992,0.0498413258202503,0.1938700938976797,6.717851045893441,-274.4595504187151,0.0001365286145097,45,True,0.1387081979725666,0.01083157990520813,0.18111762300788187,8.5,11.5,4.997160879395423,0.9704126671315936,True
2,Curve04830,0.2271649711216979,0.052445929858531,0.200885442888644,7.158246137176058,-233.50772632037945,0.0001628504053057,41,True,0.14681040920379962,0.010070202948924087,0.17771673979186886,9.0,12.0,4.721376258802811,0.9770155441909408,True
2,Curve03098,0.1891392401863032,0.0710073318031278,0.2000106919616351,11.257462672293649,-210.398231286659,0.0002761287026999,88,True,0.16955476932638583,0.00546768503215415,0.17737154399419855,10.5,14.0,4.0880429569378025,0.993799354286141,True
2,Curve03950,0.2463999891820033,0.0424532199418404,0.193867659289763,6.788801532486146,-315.3578392036859,0.000151987628109,50,True,0.13657193406274173,0.00897291395533116,0.16631162808306973,9.0,12.0,5.07532667906358,0.9788728757829956,True
2,Curve03846,0.193049744168483,0.0874719273212574,0.2005412406370813,11.79430892258794,-269.69394001545845,0.0003377428089606,48,True,0.1260991126547559,0.012838634078565857,0.19931578633416078,8.0,11.0,5.496844235991559,0.9507237199623769,True
2,Curve03600,0.1741231458120147,0.0631701746667436,0.168414214029436,24.66441589633142,-210.81425931437263,0.0002719066001936,93,True,0.15276140305216868,0.005192226496154271,0.15978715838144306,10.5,14.0,4.537449687623205,0.9931161519292672,True
2,Curve04997,0.3080586193332959,0.0325353263938279,0.2046971497929095,4.934706414936413,-279.6437396675074,0.0001161088727051,45,True,0.12681433064472167,0.010920500347988315,0.18645311445977034,8.5,11.5,5.465842677527044,0.9642474589485316,True
2,Curve04333,0.0672759214931168,0.304420877858104,0.1574394974884941,38.73650171342613,-202.3767532496144,0.0008285016123541,43,True,0.10177251824473975,0.006335425486118213,0.13404768827153335,9.5,12.5,6.810750018910646,0.9809924473881984,True
2,Curve04103,0.2018634953564549,0.0663586963368912,0.1930439766988378,9.467762504605153,-251.81512749552687,0.0002120788327419,44,True,0.13355276420709078,0.011462916393011459,0.18127068256611298,8.5,11.5,5.190062404737136,0.9644741022063964,True
2,Curve03765,0.1873607180130263,0.0793713063522907,0.1960513901171098,11.272826798378984,-230.90145160224884,0.0002416703109202,42,True,0.1297565374953949,0.011040729631769507,0.18239242707539577,8.5,11.5,5.341905648372787,0.9650647767477768,True
2,Curve02865,0.5283010481795618,0.008766557430924,0.2993929340708602,0.8978589229511851,-464.12969017107423,0.0004274322584114,88,True,0.17425279160434812,0.00442196300303352,0.1817702039657178,13.0,16.5,3.977825400546692,0.9961510067530889,True
2,Curve03351,0.1653524162756399,0.0782758948858016,0.2033808004273445,14.128155322095504,-255.8025303600106,0.0004008500415385,47,True,0.14522963969247538,0.010943414393341792,0.18133608395441034,9.5,12.5,4.772766647549966,0.9723937551570794,True
2,Curve04254,0.1649239552137481,0.1008538995605462,0.2008780558198349,8.738491608369339,-227.62493086644184,0.0002705773256589,42,True,0.12466017465966171,0.010380146602339959,0.17584126740338477,8.5,11.5,5.560293674000747,0.9664941420575544,True
