round,label,gr,exit_lag_rate,N_max,shape,aicc,loss,n_timepoints,converged
2,Curve04959,0.27609925665447765,0.037514236502776896,0.20021648436174957,5.793266875921272,-271.69620664930386,0.0001488425023309803,45,true
2,Curve03899,0.3858516927948948,0.021641507295679187,0.2011111768592652,3.923931932894936,-286.9714059176218,0.0002061579871333427,48,true
2,Curve02903,0.21517698434994692,0.16466581712270828,0.1963004938751799,4.948177729677966,-295.21553745391924,7.13722849421969e-5,45,true
2,Curve04713,0.2486240201134802,0.050570271746501465,0.19197782825282234,5.741452752497973,-246.056685160404,0.0001433057106592865,42,true
2,Curve03806,0.1781903757601556,0.09813821842056088,0.20201641039715132,7.532839029995901,-241.67488560457917,0.0001666801525073128,42,true
2,Curve04875,0.1775903860596863,0.08809591797956386,0.20666024786175569,8.015083038211438,-214.52061768423303,0.00032084015617497716,41,true
2,Curve05039,0.15552606457938026,0.1058410806439524,0.19294550013743975,26.734352155318295,-190.28424124508598,0.00043433189272071456,52,true
2,Curve04546,0.16726554404592586,0.09633233269609875,0.194263352977406,16.866061765992903,-240.90715860482388,0.00030151748936374295,44,true
2,Curve05121,0.18849910595614064,0.06913802654169794,0.19458441157479156,10.747400010420622,-205.95037161046506,0.00032557817921169516,52,true
2,Curve02978,0.16350010814102844,0.044601554630026206,0.22183613790510673,17.900761227006754,-211.03644571641263,0.0009907936064831372,45,true
2,Curve03558,0.3227385819132918,0.03255040246163288,0.20511547392361934,4.240875334080714,-287.9234984944462,0.00011919868806067164,46,true
2,Curve03396,0.2820084216954388,0.05064868654482557,0.20892727502986375,4.956905218585176,-303.48548147537997,9.860753291552071e-5,47,true
2,Curve04628,0.17963400142018413,0.07810782992800049,0.19175388043772118,19.929458434719542,-252.689282557938,0.0002695772775531484,45,true
2,Curve04380,0.23756674188122928,0.034479663110371796,0.1722146955283509,8.08183416969487,-256.7764667481176,0.00013513780015082867,43,true
2,Curve02811,0.13216141018717356,0.07741959702686226,0.1875450016659662,37.92359850981029,-200.9395959514432,0.0008691572171751329,88,true
2,Curve03638,0.14623311807940254,0.04764500338321751,0.1941702193054701,32.26828542405164,-209.26617185671714,0.001575461970229159,93,true
2,Curve04299,0.1764222761889028,0.08810324704197363,0.19973097948996224,10.423520799957753,-226.1362941426938,0.00028482934749546454,42,true
2,Curve04464,0.319020523275885,0.03031456864783139,0.1941400686237818,4.745468156531058,-276.6743663663982,9.51112374172874e-5,44,true
2,Curve02644,0.29776938921218893,0.035500544566142295,0.20061518393103786,5.344253945437331,-285.2734822074493,9.737785801525013e-5,45,true
2,Curve04218,0.2183280658074578,0.057655148140476495,0.19543899649591567,7.740900661272045,-240.7300708317479,0.00017219999126665093,42,true
2,Curve04136,0.2560303539429111,0.047204744412873076,0.19505227870731115,6.20884997966895,-259.73674686044245,0.00016425530407919165,44,true
2,Curve03061,0.16957204239762166,0.08278994150205929,0.19536761102787858,12.546083697483915,-203.56302397638362,0.0003556769579699668,88,true
2,Curve03979,0.3428023252412008,0.02473039569461407,0.18845284255670514,5.242762287033929,-305.0999934767928,0.00020054490709700172,50,true
2,Curve03726,0.18427464376464767,0.08284430958839047,0.20398349903656993,11.297673773800863,-226.79067435875112,0.0002784741914329997,42,true
2,Curve03397,0.2555926797602243,0.10511754187483414,0.23005261033500232,3.900198684641386,-323.9718839726127,5.3979611341049384e-5,47,true
2,Curve04547,0.19338707713873088,0.07302398759120979,0.19292637097019202,11.652767752450801,-247.24636569465557,0.00024575558154048646,44,true
2,Curve03143,0.1366645150116482,0.11693119228146083,0.18011333360541742,27.62898220762153,-227.12306770608674,0.00036312300529517134,43,true
2,Curve05122,0.1669110936363813,0.08387755743351052,0.19467445598486371,19.90558543744165,-197.26312695865033,0.00044914798285543365,52,true
2,Curve05205,0.20790749680050574,0.06292563300323842,0.19587438555447167,9.213863487027767,-235.96246161090613,0.0002029697309366192,42,true
2,Curve02904,0.20425530598204417,0.22415118705368067,0.19872115120514997,4.730511783012602,-306.86789866277024,4.9589213490800094e-5,45,true
2,Curve03475,0.23769347942482055,0.04698299908164023,0.19227776216413178,6.464614253821901,-296.1606403615665,9.286820975953848e-5,46,true
2,Curve03900,0.23327938360452807,0.052589979862494675,0.1944452389894455,8.77156863703906,-284.39307896920536,0.00022191829795922317,48,true
2,Curve03639,0.2054063213653739,0.02707193045169101,0.2084791346342967,13.021748474589986,-200.3281635790105,0.001384563299255433,93,true
2,Curve04465,0.24630943258193305,0.048936296457073036,0.19769307916133771,6.419348625676911,-267.98957359712347,0.0001258639714682068,44,true
2,Curve04063,0.40031657771969725,0.022739921535208936,0.19571837668006975,3.068999188666716,-349.35569918395413,6.063898741943502e-5,50,true
2,Curve03225,0.2563157164314568,0.040395861494872023,0.20617738679040853,6.050815371547194,-252.341218354249,0.0001566692057504831,43,true
2,Curve04714,0.22877130366464182,0.06135787912916639,0.19769555418970333,7.974717774152307,-239.68122531793375,0.00017854195720358424,42,true
2,Curve02728,0.23673676395028448,0.035079519498996556,0.19362452360035437,9.10259097440734,-266.9366488338037,0.00017271190153663442,45,true
2,Curve04381,0.13547800355250533,0.10024637870553556,0.17689823236476016,20.811433296469264,-234.5180216849319,0.00028379245208195645,43,true
2,Curve03312,0.22858137449433735,0.04818427348257507,0.20282765649310822,8.45288363179884,-216.7503235857073,0.00015694300716328092,97,true
2,Curve04219,0.3854643554747579,0.021958876101401043,0.19433340136717447,3.27768887225172,-277.8893057123424,4.781328904536906e-5,42,true
2,Curve04960,0.1580845826472166,0.09781242914557668,0.20317478640618464,15.51088922505718,-240.93269168514365,0.0003892604115935121,45,true
2,Curve05040,0.18843584657947207,0.07621549523610538,0.18943623720357064,11.807407378376762,-201.67917878585874,0.0002802107904913906,52,true
2,Curve03398,0.2801564184295261,0.08808092530073106,0.23808671312067156,3.7270040364291237,-313.3239162228682,7.383123861861055e-5,47,true
2,Curve03901,0.3105892258612734,0.0353520988510896,0.2016286250813569,5.325898027358756,-291.04428715482237,0.00018351102865191032,48,true
2,Curve03559,0.22635880334255976,0.052560483468035976,0.1918017578719362,7.7444566652234785,-283.0942104404218,0.0001379834583041661,46,true
2,Curve02905,0.21284639106829395,0.16970842437713687,0.20318776678962977,4.886644773475959,-294.9153073610673,7.20450644464887e-5,45,true
2,Curve03980,0.2789553716666855,0.03448772469497187,0.18996591287496803,6.465866071684964,-311.47626012088233,0.00016879866380656652,50,true
2,Curve02812,0.19156744452659025,0.03428404517163978,0.17571826366354437,16.069612924726158,-228.24713362840103,0.00034976894185556975,88,true
2,Curve02979,0.24718083960830534,0.01925838316451069,0.2084899238718315,11.372505445710082,-241.82864646811674,0.0003785128307401953,45,true
2,Curve04300,0.961727053391424,0.008806664464270378,0.20640547542333984,0.9512279167943186,-297.3912992621966,2.4405806569762647e-5,42,true
2,Curve04629,0.26401967387184416,0.03867909025090027,0.18936733024281777,6.008588222771955,-276.5314492332906,0.00012796891524885569,45,true
2,Curve03807,0.19770785374858904,0.08494924354704325,0.1978714261323193,7.856948477354307,-250.05133179289382,0.0001248650743985356,42,true
2,Curve05041,0.15741960607824032,0.10604669038074771,0.20298193677245963,10.248979395865051,-192.72207898208177,0.00039545855160575603,52,true
2,Curve02645,0.22351585934879908,0.05615360871780056,0.2050713718482675,7.698654621997137,-267.56094731203956,0.00016937506405995543,45,true
2,Curve03144,0.16560812429434096,0.08993560106232816,0.18726724450046855,12.430568517107055,-236.40839118496964,0.00026646178882300996,43,true
2,Curve03062,0.23093793725051762,0.045207373836181154,0.19675547140271124,6.954991952198448,-218.50076121953057,0.00020454200748025334,88,true
2,Curve05206,0.1991251482781218,0.06788407959322788,0.1972005282413331,7.779867660343261,-231.95741155633988,0.000233028795911588,42,true
2,Curve04382,0.31559286439891343,0.022458535914513987,0.17693934526357627,4.906767176107014,-284.543060273237,5.355675229327154e-5,43,true
2,Curve04137,0.27785017243534177,0.03619270265200766,0.19122390299205025,6.514604869906017,-266.7309036831328,0.00013107949714007432,44,true
2,Curve04064,0.2905469865074907,0.03667764067402179,0.20941813053933597,4.340564941930325,-333.83345811760825,9.224592161303576e-5,50,true
2,Curve03226,0.14320284737013061,0.13446544145544975,0.217487843146294,21.579447666160615,-213.1706539496607,0.0005781434914555497,43,true
2,Curve04220,0.13103249232906372,0.15273761645627815,0.19884625741090942,42.429897625868236,-210.1568675082303,0.0004941825245019534,42,true
2,Curve03902,0.26871233343140194,0.04604439121847182,0.19944468543004693,6.63765924937212,-287.53727000115725,0.0002028517176976915,48,true
2,Curve03560,0.1508203717381481,0.11554146960900134,0.19948369665829602,17.246106674170523,-251.22172508504121,0.0003624790574841839,46,true
2,Curve03727,0.22473147024902396,0.05207938528232143,0.19128758794232728,7.76920617618848,-243.66710676046915,0.00015561413356308986,42,true
2,Curve03640,0.40475601718409526,0.0037994026438333654,0.19727719546643252,6.334365404331041,-260.3042311873133,0.00035113979853884024,93,true
2,Curve04794,0.23021236082339117,0.055932321787864676,0.19930844284471172,6.34430388783903,-226.15510194400537,0.00021175411111186665,41,true
2,Curve02906,0.2260989164721142,0.13866436347993918,0.21334687077992975,4.72595150794746,-297.50333653495426,6.644774880996898e-5,45,true
2,Curve03981,0.27428512479788364,0.03729535381105132,0.182507708805923,7.7040269168489806,-298.66803270020483,0.00023862063151151866,50,true
2,Curve04466,0.16704483378159818,0.09770480929391581,0.20222770270727936,32.10783013423607,-238.86392091321048,0.00032206033881141923,44,true
2,Curve04715,0.29125376556940136,0.03862097530094534,0.19498899935718791,5.387244653634168,-252.35883541213113,0.00011531467077366555,42,true
2,Curve03399,0.2676596635206141,0.09802333718395494,0.22315021243176666,3.943928147484095,-323.36795494922546,5.4946996789522415e-5,47,true
2,Curve04876,0.2544122565134669,0.045796465766925386,0.20172770121678443,6.12568764526195,-238.75277319431265,0.00013503161252907128,41,true
2,Curve03476,0.3444448807100396,0.02697708221731349,0.19384893093804928,3.7589768674618114,-322.9202563835014,4.127611211794221e-5,46,true
2,Curve04548,0.20678360452702077,0.06507774533737538,0.1975841021356917,9.601469913925934,-254.2327441767603,0.00019616780153292735,44,true
2,Curve05123,0.16729893330009193,0.08815471732281671,0.19594496821657992,10.214635794356962,-202.98263386783591,0.0003634053316431087,52,true
2,Curve02980,0.16045391166363718,0.050638785869932354,0.22397773720909847,12.202361981984613,-204.60806722093926,0.0012112317217571448,45,true
2,Curve02813,0.14239308709324217,0.062343049503364986,0.1909350314218288,47.64213979068077,-210.38671652035964,0.0006343621508996915,88,true
2,Curve04961,0.24916760083190304,0.050288011634743536,0.20214635042672705,6.026695587018783,-272.0753219331678,0.00014708951734056965,45,true
2,Curve04301,0.292339233182318,0.03287415491836178,0.2022975629349131,4.953676890055741,-252.77170481379264,0.00011368458133798615,42,true
2,Curve02729,0.23501422530809074,0.034267944457104155,0.19868308071699342,7.631535279238303,-269.50715898887785,0.0001593808235148987,45,true
2,Curve03808,0.2508992773950714,0.06032093534679242,0.20052487142522846,5.126152530868699,-261.66216650812385,8.366829719361348e-5,42,true
2,Curve03641,0.2971464525974516,0.010011340407186781,0.19466476265952246,7.813564909412138,-236.64961088514676,0.0005637133729600061,93,true
2,Curve03982,0.27443395350167576,0.038875395840189335,0.1882468080272201,6.788071739925153,-306.8244523476004,0.00019141257954422754,50,true
2,Curve04877,0.18757938988512343,0.0779652942237639,0.21060316972009793,8.390881870305572,-218.41005514289498,0.0002792296503005289,41,true
2,Curve03063,0.2099378349940779,0.05209213503708461,0.20203726872380165,10.151467981463549,-206.41860887626828,0.0003199806399360962,88,true
2,Curve04630,0.2919610472282728,0.03453022409931265,0.1922827275944684,5.189058339707899,-279.9134685445026,0.00011513430095117338,45,true
2,Curve04065,0.25250152252555363,0.04742759887396593,0.19898317481012576,5.513470041207105,-334.4197062942783,9.079584516550271e-5,50,true
2,Curve03477,0.38353135175971903,0.023949868244269538,0.19295715755476475,3.033357460777613,-335.7117231962121,2.8012861026742437e-5,46,true
2,Curve02907,0.23266528902786196,0.15351021987053665,0.20266648515610916,4.470451941941876,-295.2244258636962,7.135246312910298e-5,45,true
2,Curve03903,0.34237188460434503,0.029479167545544922,0.1900031881376202,4.510280007225559,-298.9222119621533,0.00014652428775068746,48,true
2,Curve03313,0.19544694822631895,0.09813284263311486,0.2067769238604615,6.9820941081882655,-207.29434251434907,0.0001603599647436264,97,true
2,Curve02646,0.23217221963689594,0.05495441824757109,0.19937777192592362,7.6884260063218255,-275.5320674340489,0.0001320285340188103,45,true
2,Curve04221,0.1552417350484862,0.10856284777217115,0.18566416054360496,21.219279782892823,-224.52106967328876,0.0003011437169373574,42,true
2,Curve03145,0.17015801214162726,0.08851629475800149,0.1971403188273709,17.222715071892814,-228.5948643829565,0.0003457381667891851,43,true
2,Curve05042,0.19690198779973997,0.06423912987378508,0.19890282527753464,10.313723634407275,-216.66843016696728,0.00021890492059203944,52,true
2,Curve03400,0.29008273046766025,0.08472810359072674,0.23545463798864977,3.406720700063866,-321.9292086569317,5.732203434036092e-5,47,true
2,Curve03561,0.23656414717187085,0.049134360895858,0.1935256327908224,7.187245021993522,-285.8858337104174,0.00012679088645871183,46,true
2,Curve04302,0.20486385858199857,0.06164722739775793,0.20168662194701378,8.665830450369644,-237.6506195577556,0.00019149170968904255,42,true
2,Curve03227,0.24546421762826837,0.04518353655151339,0.2101202352635785,6.4286118526231695,-248.50631590838174,0.00017803260262798243,43,true
2,Curve04138,0.17957133776952333,0.08896217806754982,0.19329329072129364,14.8019093646633,-245.24509973073808,0.0002621441222957109,44,true
2,Curve03983,0.3710299146994095,0.022724950140175053,0.18592072106521287,4.399894997164757,-310.7623947837795,0.00017208702773457586,50,true
2,Curve05124,0.11254025702192731,0.19643162962548205,0.20270172289664962,22.1966754382364,-179.5687409741815,0.0008649745164037616,52,true
2,Curve04383,0.22320953180049496,0.04056940146825043,0.17541237344832894,8.58011029931602,-263.01348215506977,0.00010977079236985403,43,true
2,Curve04066,0.3203505647288176,0.03153731226057071,0.2076405046223632,3.6925866233026614,-343.9638625595363,7.015193270060795e-5,50,true
2,Curve05207,0.23340335171062915,0.0537987061200679,0.19128666269025568,5.923177153567675,-241.63062572207238,0.0001669347344527131,42,true
2,Curve04467,0.28899676017583215,0.03894787359348717,0.20069540828506538,5.579115171245344,-267.63578422326907,0.00012730862959466432,44,true
2,Curve02908,0.2052917052090436,0.18683779074637757,0.205461190794511,5.1391967238442575,-293.13593315111217,7.616463614451474e-5,45,true
2,Curve03728,0.12605889597121042,0.15844223377004782,0.19416622865560787,20.964951844909308,-211.3710251600088,0.0004739194765225996,42,true
2,Curve03904,0.3006707999517545,0.03285369743208775,0.19410376744513655,5.667724941252479,-297.8212925024491,0.00015120643813789066,48,true
2,Curve02814,0.1239014345549149,0.08969467203289304,0.1832041638711077,12.323507000916523,-218.1415786897636,0.0006284154975345244,88,true
2,Curve02730,0.19500173909618068,0.05159148305496474,0.19543522751142825,8.94502351080109,-254.6132747439076,0.0002538466482396238,45,true
2,Curve03642,0.15154945852420665,0.04723483908304963,0.19560812478029233,18.959349959848073,-200.68376783845397,0.0016764268796366957,93,true
2,Curve04795,0.09685760997934846,0.24913199500798572,0.19264347876257604,42.20083541741229,-185.79846210359335,0.0008949199867550918,41,true
2,Curve04549,0.3352505418500477,0.024122454011582486,0.20909847305234383,4.865036043046638,-282.34701341442565,0.00010670318459869173,45,true
2,Curve03064,0.13817282228645442,0.12068066019870402,0.19927062735735274,24.147350820917882,-191.1918458772342,0.0005624007527261215,88,true
2,Curve03314,0.1455071814681211,0.17952438963518255,0.19810615920994004,15.856296967254604,-195.9255728571834,0.00025269212594244007,97,true
2,Curve04139,0.20433863962079177,0.060747414399094556,0.1941013974234619,10.410658779537203,-257.0623049713062,0.0001790552233447855,44,true
2,Curve02981,0.3847661631306693,0.007538956482354759,0.22559003666475122,4.377239697883299,-256.8028429651392,0.00023705835410688957,45,true
2,Curve04067,0.34983580442477397,0.0261204360457706,0.19947967368633066,3.563215302313071,-350.7713208899882,5.836275892932497e-5,50,true
2,Curve04878,0.18031867773647337,0.09080692303743115,0.20065985631391287,11.1993279904248,-216.7173518047833,0.0002966307956618265,41,true
2,Curve03809,0.1466458688929319,0.15442546760124878,0.2042901614057357,11.712783240810898,-217.38297891677146,0.0003851869020176861,42,true
2,Curve03478,0.2630604587712957,0.04495227773890076,0.1952623256094928,5.7848285082708,-298.14364778540437,8.745201602892298e-5,46,true
2,Curve03401,0.22153717547964957,0.1393899130080772,0.22454097835069325,4.603936951759225,-319.330671077698,6.187478023496572e-5,47,true
2,Curve03228,0.31898034359594546,0.03012506147354997,0.2200062153281606,4.033813506544166,-261.21187330565186,0.00011656489009245564,43,true
2,Curve05125,0.4259477617394609,0.00759630049833154,0.19387821372549038,4.281059878539856,-327.00822020490625,0.00017749388313596922,52,true
2,Curve03643,0.16737090459880485,0.03855745971173746,0.1859397680370083,18.54094688367871,-193.1669417226557,0.0017318201504799352,93,true
2,Curve04631,0.17107186646556719,0.08539871141521363,0.19139652170004906,19.217872383083773,-250.60901011756243,0.00028768427377470047,45,true
2,Curve04303,0.2047754844227919,0.06445109812568425,0.1921946805257438,8.727581456605776,-234.9092799624608,0.00021047638631514464,42,true
2,Curve05208,0.16692065812941442,0.09190577959151995,0.20285006606934305,7.243778664364618,-210.05438362952995,0.0004959320188667729,42,true
2,Curve04222,0.23101802470421623,0.051795376515714475,0.18784473257341772,10.585367291908073,-237.49745695574322,0.00019250574265896087,42,true
2,Curve03905,0.2791854707979975,0.040784693573697815,0.20250868967888822,6.933065390145315,-286.900204505331,0.0002065778065802061,48,true
2,Curve04962,0.16227080113494166,0.09796128071302257,0.20907382900242302,10.091053920790083,-246.5777950245802,0.00032630713796610503,45,true
2,Curve02647,0.3229499131907793,0.0289272799878307,0.1914208383058106,4.462166738038192,-293.03247934028013,7.641126966246393e-5,45,true
2,Curve04468,0.29780152342914906,0.03657070638746193,0.19875822981930036,4.919332195094174,-280.80190245645446,8.325438509644058e-5,44,true
2,Curve04716,0.20399088792599715,0.07331891174183139,0.1944250627712459,9.2859780742977,-237.88804780379579,0.00018993033278053516,42,true
2,Curve05043,0.2056395877078363,0.07050844694989643,0.20545792804474222,8.991202727185062,-200.4626184803527,0.00029363365652307013,52,true
2,Curve03729,0.10951082705766095,0.20958861749858942,0.19440531785860946,43.85851187023059,-202.3579604495213,0.0006466678293516356,42,true
2,Curve03984,0.24589686068026947,0.048914454512278965,0.18699434453868052,8.102991871169356,-301.4054014091544,0.00022160400700892578,50,true
2,Curve04384,0.12737231489067294,0.11587276488498571,0.17805606558969017,40.096395847317,-227.6527666536582,0.00035676774750009635,43,true
2,Curve04550,0.25361435529840065,0.04394671289013849,0.19603234343978165,6.834300527159748,-271.90507932055345,0.00014787413083515932,45,true
2,Curve02909,0.2850307826112847,0.1175844654318547,0.20554168533246048,3.427277602165673,-297.5939173111171,6.625992449708651e-5,45,true
2,Curve04068,0.3810480461052926,0.023355950906670038,0.20822271126781364,3.0670214141137224,-346.4095499431543,6.566484497076623e-5,50,true
2,Curve04796,0.12720646141764463,0.13975170108956125,0.18925312674122094,30.90262626669694,-200.41257504558737,0.0005310210745824472,41,true
2,Curve03146,0.25835664997289115,0.03906864388683465,0.19835708671992427,6.273920397849548,-257.4775833475139,0.00013201617413165987,43,true
2,Curve03065,0.16769271968052968,0.0910166119565428,0.1982452857754419,10.427245590665155,-198.07584522093495,0.00043582977389124735,88,true
2,Curve03810,0.2394043284432633,0.06254318142833877,0.20330801685230251,6.473976260762487,-245.50111217045114,0.00014607758350310143,42,true
2,Curve03402,0.31220738830119293,0.07736985974925707,0.23637280033786606,3.0816930175949757,-324.02315820839925,5.389826788858682e-5,47,true
2,Curve03479,0.23057223082027734,0.05352310524941414,0.19298470873495552,6.071229872061459,-298.69575197581696,8.60010774523187e-5,46,true
2,Curve04304,0.10329582369245557,0.25249490548953357,0.2020790282898451,13.388708390599822,-188.58857127740524,0.0010396498830377247,42,true
2,Curve03562,0.2303774767605014,0.05335037102180637,0.19581668185501433,7.838781469865895,-279.45670465407323,0.0001540629459261682,46,true
2,Curve04879,0.1400979047853197,0.13160915469923912,0.1869272709725364,11.98877650331794,-205.038103369837,0.00045016053733684783,41,true
2,Curve04632,0.2713945360836831,0.039460963542921355,0.19322953556087297,6.160380282350141,-274.1238421826856,0.0001379684595625149,45,true
2,Curve04140,0.1603942357695815,0.10879993629130189,0.19454309064276115,16.73793238755056,-239.55350943227327,0.00031497526901032286,44,true
2,Curve03315,0.17160657537506185,0.12384174593203873,0.20680071446573264,11.61433262861638,-189.66726496576865,0.0003245709543969733,97,true
2,Curve05126,0.33559195440690576,0.013156188955240124,0.19096123072025098,6.414136991507572,-318.2861426439574,0.0002219781961479774,52,true
2,Curve02815,0.1338380552754403,0.06298919369700139,0.18379540060302538,33.488928807154394,-223.02241539883,0.0008519188161788207,88,true
2,Curve02731,0.14309329766352813,0.09136157991047102,0.19619224963742043,13.996455961616888,-230.31572249793908,0.0005424136191093052,45,true
2,Curve03985,0.22961179977930632,0.05411019782375142,0.2071329360725255,8.100472769722892,-313.57225639410257,0.00015950226430086123,50,true
2,Curve03403,0.2904473747077446,0.08825549520815919,0.2279450669085237,3.410191864021264,-320.4292574902247,5.990747592231277e-5,47,true
2,Curve03906,0.34324091110041155,0.031168887696182708,0.20235235576737678,4.890140995061328,-284.0087228320684,0.00022436874711456416,48,true
2,Curve03644,0.24953619810007652,0.014938123159315538,0.18595452242377308,9.48589063025351,-225.3744207067098,0.0006329836081202221,93,true
2,Curve02982,0.22113904214518798,0.0271213414696961,0.2175490200946869,14.184356706854821,-221.7840719593835,0.0007081407862903697,45,true
2,Curve02910,0.24791437711791617,0.14270397891462128,0.20664324979979037,3.8459287502202524,-298.9276860945317,6.355495615648024e-5,45,true
2,Curve04963,0.20783963077946388,0.05070000435010055,0.20442560269750265,8.532096092911871,-256.9222823459983,0.00023617518761306452,45,true
2,Curve04469,0.22153663788974937,0.05951492869882355,0.20044617809246107,8.985421656426578,-259.51721242465936,0.00016542264860915093,44,true
2,Curve04797,0.20185233946964398,0.06599317825295783,0.19525066371174346,8.264172109012398,-223.36374110004854,0.0002339522903059787,41,true
2,Curve04717,0.18522709537052462,0.0827701165164578,0.20335862155755072,12.402369873391958,-225.9736403921522,0.0002864313725829523,42,true
2,Curve03229,0.1594905480399713,0.11449228158414423,0.20250942253975132,11.626511427325845,-200.23918125804357,0.0002961679415180989,97,true
2,Curve05209,0.12286813599655098,0.1800261390579411,0.20029799638660525,44.23716609134603,-203.72562786120338,0.0006168783347957421,42,true
2,Curve03730,0.26862299595457023,0.04341933070479418,0.18693091321031355,8.826771726569644,-195.99551125435372,0.0008053102131901769,42,true
2,Curve02648,0.16005185708434105,0.10455107780974342,0.1969936750115222,17.041621507998926,-250.81750636543524,0.0002858159577836176,45,true
2,Curve04305,0.1733543257619795,0.0906967670860149,0.1962430283749137,14.244235487183333,-218.12561314909016,0.0003754482326686874,42,true
2,Curve05044,0.2346269077965511,0.0541957554636949,0.20003371545835547,6.542992161068847,-224.64405328499444,0.0001629175157172243,52,true
2,Curve04385,0.14154685281747256,0.09119203819379261,0.1770769226454255,26.35369148544548,-236.55638602597293,0.00026515052681345757,43,true
2,Curve03480,0.1729830422021308,0.09855602231594442,0.19554198550475307,10.77128625086258,-278.0062741541799,0.00016098540328903215,46,true
2,Curve03404,0.29245725678571105,0.08072545601935151,0.2331866711412591,3.5500808959928145,-317.00795499223113,6.624949539173105e-5,47,true
2,Curve02911,0.23958812258564213,0.14371494071059693,0.19932549846534697,4.273256700184234,-297.4587129938233,6.65404738797105e-5,45,true
2,Curve04551,0.3231174793385755,0.025337367607239644,0.20421222019547042,5.1556804384512915,-285.76485229390937,9.58940119296137e-5,45,true
2,Curve04633,0.28077440883628424,0.038879319025305926,0.20535089941507725,6.648821015077852,-260.59462952889896,0.00021056891791731652,45,true
2,Curve03563,0.3046212042557567,0.03399277465333265,0.1982958771320757,4.7592495900583485,-295.67196396596074,9.425366998312029e-5,46,true
2,Curve04069,0.2395225403583723,0.04766408056061495,0.20149119155277878,6.9272512325880795,-267.92376926473634,0.00012613142925663778,44,true
2,Curve04223,0.14108325046092893,0.13540229296451833,0.19078911619375258,13.322605069799993,-219.69227687624624,0.0003557035688279519,42,true
2,Curve04470,0.18467449526741864,0.08455918855419678,0.2013405734849104,12.575924912473344,-245.12858821891112,0.00026313122799159804,44,true
2,Curve03811,0.16420681367606327,0.11272909547837101,0.19108976467621241,11.29296453571951,-231.688521768561,0.00023519950117798261,42,true
2,Curve04880,0.1899121207624873,0.07308722781820796,0.1933274920684033,12.787662310777591,-220.99800983755205,0.00025457808576372223,41,true
2,Curve03907,0.29626052312461226,0.03643135414355637,0.1924189566404508,5.472489912081319,-297.35804141478246,0.0001532210712243982,48,true
2,Curve03066,0.15722230040100782,0.08648257943674025,0.1915220563885497,18.51408952322291,-200.4300688053186,0.00039943788615994663,88,true
2,Curve04964,0.29678357854193504,0.03181452104731068,0.19931072624098153,5.083288817083709,-282.1820987094214,0.00010725450790568667,45,true
2,Curve04141,0.3745968178260958,0.026054749983853983,0.20476570709505493,3.5385190000984856,-280.3713055533011,8.441887583973784e-5,44,true
2,Curve02732,0.23074425394465925,0.035887381770506044,0.19169737239338072,8.578871119823821,-265.4306529680451,0.00018103443614193702,45,true
2,Curve03230,0.11284989445713926,0.19849171591904174,0.20968204802104795,13.115675116819908,-183.74574430064084,0.000740996734784035,97,true
2,Curve05127,0.23201103537776135,0.02713252688198469,0.193290737793182,16.71442479440257,-298.575729364068,0.0003679600504822998,52,true
2,Curve03645,0.19528009412217381,0.025436174373698512,0.179205635656571,44.07069531056862,-215.5641311686415,0.0008600719721813655,93,true
2,Curve03986,0.2905136868837943,0.03448382971806422,0.20994721403088112,5.0088266322290655,-331.84020457340404,9.735166055003333e-5,50,true
2,Curve04552,0.19274094801179428,0.07012315220651924,0.19675210830076575,11.842243274164003,-251.37475542626805,0.0002808818353932785,45,true
2,Curve03147,0.45320179461786714,0.018329019789283953,0.20474650410255407,3.0396031961798426,-255.62480449331434,0.0001404264327779031,43,true
2,Curve02983,0.17827238842018858,0.04104736483644745,0.21775722274345571,11.125142545093519,-210.93747743056,0.0009938626356976903,45,true
2,Curve04798,0.21009983787345157,0.05428341247843623,0.19153989081221284,8.504461337187998,-226.20460923861438,0.00021138003572955655,41,true
2,Curve02816,0.1677655279719854,0.06246367200486845,0.18150857430195932,8.864746096232427,-243.6291246166475,0.00015581807944954547,88,true
2,Curve03405,0.243687352153192,0.11303328332029154,0.21979536434881755,4.537966605593909,-311.4289102123039,7.806309425879952e-5,47,true
2,Curve04386,0.09882700650471676,0.18856247465058376,0.18037817344348472,17.898955325977248,-211.83468653961512,0.0006044713896450741,43,true
2,Curve04634,0.24572924665302642,0.05156561028480762,0.20250331403629054,6.294554902517546,-274.96130527171846,0.0001344045636991858,45,true
2,Curve03731,0.11575544673858672,0.17779014511963082,0.1936650042128739,22.37932288722751,-205.4059029008148,0.0005821518343769621,42,true
2,Curve04306,0.15322902836227736,0.10398281536326148,0.19432618935770526,18.21599636013189,-219.6829095916692,0.0003558184831294273,42,true
2,Curve03481,0.2758971821345179,0.048183320953245595,0.20210442929978387,4.37759951609208,-311.90772628274885,5.762733187667308e-5,46,true
2,Curve02912,0.20126372187435698,0.19170880542848417,0.20245409133709769,5.356509094350047,-293.2855434616963,7.580937306167559e-5,45,true
2,Curve05128,0.3051278903871608,0.014910444530681483,0.19415204630220045,8.914064222559986,-310.72607895988983,0.00026946188405539315,52,true
2,Curve03564,0.2890276569016482,0.034207366168101126,0.20050022831720068,5.61069024937745,-291.6715888564161,0.00010640081669159694,46,true
