round,label,fit_status,gr_loglin,gr_loglin_se,gr_max_sliding,t_exp_start,t_exp_end,doubling_time,R_squared,lag_loglin,N_max_emp,loglin_converged
3,Curve05810,fitted,0.19001773408313957,0.019603973966067844,0.2578142839413344,9.0,12.0,3.647802579609062,0.9494697881704175,8.90335561497985,0.3345714285714286,True
3,Curve05811,fitted,0.2087917207867914,0.03304720992250532,0.38665782415874045,9.0,12.0,3.3198020397933097,0.8886833566244808,9.185521221413753,0.368,True
3,Curve05812,fitted,0.20807296832310496,0.025933950636996266,0.28353886486937535,9.0,12.0,3.3312697278562178,0.9279243434985276,9.055555476147408,0.3425714285714285,True
3,Curve05813,fitted,0.22564843258422815,0.035913072495386056,0.35777701883390517,9.0,12.0,3.071801441834581,0.8875858785975581,9.236855615296568,0.4255714285714286,True
3,Curve05814,fitted,0.18000129819229851,0.0060945420501318645,0.19625591452936758,10.0,13.0,3.850789897189764,0.9943007376750679,9.283092805399143,0.3271428571428571,True
3,Curve05815,fitted,0.18317880620632782,0.016016155863798495,0.2589945507868213,9.5,12.5,3.7839922364119047,0.9631832825185354,9.288153235640939,0.34885714285714287,True
3,Curve05816,fitted,0.20059857621372557,0.01151662260849594,0.24484797486548512,9.5,12.5,3.4553943185590668,0.9837869162740253,9.130615217379432,0.33371428571428574,True
3,Curve05817,fitted,0.1802975963814858,0.00769522259303533,0.19714879946205985,10.0,13.0,3.844461570598744,0.9909740116388908,9.302464444999694,0.31442857142857145,True
3,Curve05818,fitted,0.20532139020131043,0.011236110054434617,0.245159883248649,9.5,12.5,3.375913147092657,0.9852470549069449,9.16429025647416,0.33714285714285713,True
3,Curve05819,fitted,0.18622402459548903,0.015554203403087021,0.26199402973403496,9.5,12.5,3.7221147060138,0.9662942848102487,9.2328382841145,0.3435714285714286,True
3,Curve05820,fitted,0.21048059637266833,0.007513614021508812,0.2389743000898833,10.0,13.0,3.293164275022707,0.9936688107683624,9.369253193570687,0.3338571428571429,True
3,Curve05821,fitted,0.16090423741885515,0.0015042994309625174,0.17128476860149153,11.0,14.0,4.307824279080923,0.9995631685793035,8.60814957625854,0.3068571428571429,True
3,Curve05822,fitted,0.2032807673994839,0.008497190557045781,0.2265504695699982,9.0,12.0,3.409802065523416,0.9913393501143527,8.38412872419275,0.3372857142857143,True
3,Curve05823,fitted,0.17017695900332178,0.0014814363805594562,0.17706892243396605,11.0,14.0,4.073096526224889,0.9996212348861243,9.03952653357372,0.3202857142857143,True
3,Curve05824,fitted,0.19230944605029257,0.008004857452207227,0.2152370349093322,9.0,12.0,3.6043324693404513,0.9914112528061618,8.246855263053162,0.33342857142857146,True
3,Curve05825,fitted,0.2220561353147828,0.03162202761244809,0.34336014564884537,8.5,11.5,3.121495290266816,0.9079380644903431,8.594944807578024,0.3388571428571429,True
3,Curve05826,fitted,0.1722357591690434,0.015468935232594882,0.2316229542384195,8.5,11.5,4.024409239428877,0.9612320838530983,8.411240071972605,0.3348571428571429,True
3,Curve05827,fitted,0.18021653975677196,0.0024067774192095518,0.19282044080342828,10.0,13.0,3.846190707553517,0.9991090251415596,8.565171286249825,0.323,True
3,Curve05828,fitted,0.19339375977264922,0.005113473534645331,0.1960819524402707,9.0,12.0,3.584123817515098,0.9965166135375846,8.139533707102665,0.33414285714285713,True
3,Curve05829,fitted,0.16390126988282402,0.0019258552819120356,0.1744590950271129,11.0,14.0,4.229053143123838,0.9993101527056907,8.42252190008224,0.3162857142857143,True
3,Curve05830,fitted,0.19476752012154147,0.0043823044334250156,0.20380756278234763,9.5,12.5,3.5588437955537873,0.9974751005550001,8.267251617052558,0.3338571428571429,True
3,Curve05831,fitted,0.15707088684962578,0.0022259108040457547,0.17592451898103278,11.0,14.0,4.412957706309638,0.9989968676088423,8.373671016527434,0.31314285714285717,True
3,Curve05832,fitted,0.18683712557746665,0.003751158831186714,0.20422369038014054,9.5,12.5,3.709900687123083,0.9979885921825886,8.415049658248087,0.33057142857142857,True
3,Curve05833,fitted,0.23344320553772208,0.02234294800913036,0.35892021335258995,6.0,9.0,2.969232618971811,0.9562035576878581,6.045446884209928,0.39057142857142857,True
3,Curve05834,fitted,0.2079972175536782,0.008972829891600708,0.23825861747629046,7.0,10.0,3.332482947186847,0.9907808385334809,6.583723155254374,0.3338571428571429,True
3,Curve05835,fitted,0.1998070325534834,0.016908462949771514,0.25338837720472207,6.5,9.5,3.4690830032441773,0.9654316802201436,6.423961485339409,0.33685714285714285,True
3,Curve05836,fitted,0.2128843481892768,0.011017428094195435,0.24598648396795367,7.0,10.0,3.2559800025489136,0.9867850492054633,6.621293873911864,0.33985714285714286,True
3,Curve05837,fitted,0.19543614235715137,0.01727478930250709,0.2524908295436908,6.5,9.5,3.5466683500805485,0.9624038718989943,6.460644940789002,0.34028571428571425,True
3,Curve05838,fitted,0.21874289483791165,0.023581698929569336,0.2820339091562493,6.5,9.5,3.1687757496012243,0.945081157037292,6.5027707802473085,0.3552857142857143,True
3,Curve05839,fitted,0.21205421425025436,0.008242169196325642,0.23512389464993624,7.0,10.0,3.2687262689433387,0.9925029390558766,6.543443677126328,0.33357142857142863,True
3,Curve05840,fitted,0.2135510103268851,0.009807858909634863,0.24679719239226663,7.0,10.0,3.245815505620585,0.9895634059876587,6.613426171004116,0.34028571428571425,True
3,Curve05841,fitted,0.21049953298678897,0.008628079864489165,0.2388380369146003,7.0,10.0,3.2928680207734593,0.9916696534794085,6.596784805283412,0.33571428571428574,True
3,Curve05842,fitted,0.21515179406203128,0.008755002692436993,0.24305583880999126,7.0,10.0,3.2216658177626036,0.9917887025302199,6.615095700844593,0.34057142857142864,True
3,Curve05843,fitted,0.21028283683619706,0.009277400208157496,0.23849288158220208,7.0,10.0,3.2962613163711625,0.9903615169198506,6.603787411906817,0.3355714285714286,True
3,Curve05844,fitted,0.2180400147425164,0.009385773944659608,0.2454717697430152,7.0,10.0,3.178990706721806,0.9908202123205477,6.572562106351721,0.34285714285714286,True
3,Curve05845,fitted,0.1949403067302259,0.00580755951367153,0.21820412399667305,6.5,9.5,3.5556893912102963,0.9955819455457899,5.840476746235966,0.342,True
3,Curve05846,fitted,0.2020298331154004,0.00474773901320742,0.2176644684356562,7.0,10.0,3.430914978601286,0.997246309623106,5.922130456446067,0.34085714285714286,True
3,Curve05847,fitted,0.19424328055090165,0.004261152949918764,0.2106129180428669,7.0,10.0,3.5684486927634307,0.997599573035527,5.876531777316078,0.3442857142857143,True
3,Curve05848,fitted,0.20160713775713826,0.004476903430703617,0.21594131249840517,7.0,10.0,3.4381083342144874,0.9975405149162696,5.948073531653124,0.3407142857142857,True
3,Curve05849,fitted,0.19201042336653948,0.005600685788115335,0.21613671444318305,6.5,9.5,3.6099455873640656,0.9957639681392902,5.761275421067204,0.34114285714285714,True
3,Curve05850,fitted,0.19537168191701584,0.005340609768029606,0.2175582351192496,6.5,9.5,3.5478385288936587,0.9962777213265722,5.7276460578062744,0.344,True
3,Curve05851,fitted,0.20130880799970516,0.00708060271905282,0.2311584525254038,6.5,9.5,3.4432034417538278,0.9938523832065571,5.822643219356197,0.34414285714285714,True
3,Curve05852,fitted,0.2000155314771993,0.006789903932416971,0.2290547288473488,6.5,9.5,3.4654667837080457,0.994271055442692,5.822292686631077,0.3464285714285715,True
3,Curve05853,fitted,0.19925436886905173,0.005959118939228337,0.22268889266360997,6.5,9.5,3.4787050567281446,0.9955477402106069,5.768406772550544,0.34342857142857147,True
3,Curve05854,fitted,0.1986835144310868,0.006085082729641425,0.22451274130859392,6.5,9.5,3.4887000189457726,0.9953318242123949,5.720513659773843,0.3458571428571428,True
3,Curve05855,fitted,0.1964011396752505,0.005928189229869497,0.21988041135989136,6.5,9.5,3.5292421505601492,0.9954652617674091,5.793193395549472,0.3418571428571428,True
