ConditionID,"(NH4)2SO4
(mM)","Alanine
(mM)","AminobenzoicAcid
(mM)","Arginine/HCl
(mM)","Asparagine/H2O
(mM)","AsparticAcid
(mM)","CaCl2/2H2O
(mM)","CaSO4/2H2O
(mM)","CuSO4/5H2O
(mM)","Cystine/HCl/H2O
(mM)","FeSO4/7H2O
(mM)","FolicAcid
(mM)","Glucose
(mM)","GlutamicAcid/HCl
(mM)","Glutamine
(mM)","Glycine
(mM)","H3BO3
(mM)","Histidine/HCl/H2O
(mM)","Isoleucine
(mM)","K2HPO4
(mM)","KCl
(mM)","KH2PO4
(mM)",K_ref,"Leucine
(mM)","Lysine/HCl
(mM)","Methionine
(mM)","MgCl2/6H2O
(mM)","MgSO4/7H2O
(mM)","NH4Cl
(mM)",N_max,"Na2HPO4
(mM)","Na2MoO4/2H2O
(mM)","Na2S2O3/5H2O
(mM)","Na3C6H5O7/2H2O
(mM)","NaCl
(mM)","Phenylalanine
(mM)","Proline
(mM)","Pyridoxine
(mM)","Riboflavin
(mM)","Serine
(mM)","Thiamine/HCl
(mM)","Threonine
(mM)","Tryptophan
(mM)","Tyrosine
(mM)","Valine
(mM)","ZuSO4/7H2O
(mM)",exit_lag_rate,gr,r_ref,shape
Cond00217,100.0,0.002,0.0,0.02,2.0,0.02,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.11868333333333335,0.2,0.002,0.02,0.0,10.0,0.0,0.1919705965159415,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.09269908408327944,0.21372400917594178,0.599075718916815,18.732888045045893
Cond00218,100.0,0.002,0.0,0.02,2.0,0.2,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.12723888888888896,0.2,0.002,0.02,0.0,10.0,0.0,0.19889832005295688,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.05705355636693245,0.23469364656632175,0.632267987521678,8.83840391763142
Cond00219,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.0,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.13101666666666667,0.2,0.002,0.02,0.0,10.0,0.0,0.20406220267158784,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.10687909491318394,0.18612730058783356,0.6316389867533436,12.628715598689215
Cond00220,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.002,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.1207944444444445,0.2,0.002,0.02,0.0,10.0,0.0,0.19566788961623563,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.1027083352636902,0.1746122599308764,0.6394132524122091,17.52760850313298
Cond00221,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.2,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.12418333333333346,0.2,0.002,0.02,0.0,10.0,0.0,0.2000413555640607,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.0670031636976285,0.17723508144293235,0.5954058201723895,16.799343520996118
Cond00222,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,2.0,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.12918333333333334,0.2,0.002,0.02,0.0,10.0,0.0,0.20161425535798333,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.005988366660712666,0.24567434223602744,0.599059493310559,18.892644397582238
Cond00223,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.002,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.13014722222222225,0.2,0.002,0.02,0.0,10.0,0.0,0.20330763716469585,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.11461034427908978,0.1744814612632424,0.6871587309647605,18.32204726071523
Cond00224,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.02,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.12885000000000002,0.2,0.002,0.02,0.0,10.0,0.0,0.20250033991494462,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.12685899315544769,0.1808912746288072,0.6729868818413727,10.010751715452365
Cond00225,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.2,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.14373888888888892,0.2,0.002,0.02,0.0,10.0,0.0,0.21873085751873622,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.20288410059694842,0.1747362242542302,0.7443421689092511,9.139460805365683
Cond00226,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,2.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.14873888888888892,0.2,0.002,0.02,0.0,10.0,0.0,0.22448879844566674,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.06495429408847356,0.24339901736624464,0.7264950053273979,8.734718915129388
Cond00227,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.0,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.1274333333333334,0.2,0.002,0.02,0.0,10.0,0.0,0.20021149981924197,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.03893227405401347,0.2861577425085352,0.606708378386417,8.279166723295727
Cond00228,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.002,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.12982222222222223,0.2,0.002,0.02,0.0,10.0,0.0,0.20086360502286602,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.037325187622969505,0.2895770132529891,0.6250369947825699,6.676096822900794
Cond00229,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.2,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.13479444444444444,0.2,0.002,0.02,0.0,10.0,0.0,0.20814478860245372,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.05472955751697898,0.2874641597676355,0.6424120047554406,4.666930010502771
Cond00230,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,2.0,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.15529444444444443,0.2,0.002,0.02,0.0,10.0,0.0,0.22960376640379698,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.09938655908483213,0.27116296803150264,0.7824446743865683,3.813901220281506
Cond00231,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.0,0.8,2.0,0.02,30.75,2.0,11.0,0.12001666666666663,0.2,0.002,0.02,0.0,10.0,0.0,0.19744440658962037,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.06592294322155406,0.28663234107588126,0.6879540203083647,14.59994791137504
Cond00232,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.002,0.8,2.0,0.02,30.75,2.0,11.0,0.11282222222222218,0.2,0.002,0.02,0.0,10.0,0.0,0.18919613428798537,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.08003645355007408,0.19183175295544302,0.667598732236494,10.361146151942371
Cond00233,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.02,0.8,2.0,0.02,30.75,2.0,11.0,0.11335000000000006,0.2,0.002,0.02,0.0,10.0,0.0,0.18901406846464436,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.07687125369253717,0.18284631984944416,0.6883265672484539,8.971363188501373
Cond00234,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,2.0,0.8,2.0,0.02,30.75,2.0,11.0,0.13093333333333343,0.2,0.002,0.02,0.0,10.0,0.0,0.2075128213053531,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.0385334137088227,0.2970787616560654,0.59567629080707,5.124759045229815
Cond00235,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,0.0,0.02,30.75,2.0,11.0,0.12365555555555546,0.2,0.002,0.02,0.0,10.0,0.0,0.19738133477480563,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.05036588304889397,0.2603865135350357,0.7225020825645065,6.144556145457482
Cond00236,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,0.002,0.02,30.75,2.0,11.0,0.1243499999999999,0.2,0.002,0.02,0.0,10.0,0.0,0.1989271997542194,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.06692255922864485,0.23897572720159171,0.6843621035713512,7.300871190086626
Cond00237,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,0.02,0.02,30.75,2.0,11.0,0.12304444444444458,0.2,0.002,0.02,0.0,10.0,0.0,0.1971775870902778,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.0539781011359484,0.268445318655266,0.6499187668654931,5.867478432082116
Cond00238,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,0.2,0.02,30.75,2.0,11.0,0.12354444444444451,0.2,0.002,0.02,0.0,10.0,0.0,0.198698701643699,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.0523485544167299,0.26297223985849144,0.6247592725601854,5.924859657488658
Cond00239,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.0,30.75,2.0,11.0,0.11129444444444452,0.2,0.002,0.02,0.0,10.0,0.0,0.18600605176195448,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.013488731060518568,0.24052367676080294,0.7415943480525591,17.745936696082115
Cond00240,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.002,30.75,2.0,11.0,0.1162111111111111,0.2,0.002,0.02,0.0,10.0,0.0,0.19644093852030234,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.04775970542830952,0.18485421053351245,0.7727665085934449,14.576479651197275
Cond00241,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.2,30.75,2.0,11.0,0.12346111111111119,0.2,0.002,0.02,0.0,10.0,0.0,0.19752195836961284,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.04735524892961585,0.2676980312290147,0.6224154422771443,6.083484468089618
Cond00242,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,2.0,30.75,2.0,11.0,0.12390555555555546,0.2,0.002,0.02,0.0,10.0,0.0,0.19754790241346645,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.046139052968043846,0.2682904110163531,0.6373008665282861,8.684774384676412
Cond00243,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.10473888888888885,0.0,0.002,0.02,0.0,10.0,0.0,0.17949470201632708,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.10435161854407396,0.13964160153999833,0.6263025435726346,22.72041964659012
Cond00244,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.10604444444444441,0.002,0.002,0.02,0.0,10.0,0.0,0.17968189994927058,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.1147315571568703,0.14953404896956515,0.603704944681382,23.786875163293157
Cond00245,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.11176666666666657,0.02,0.002,0.02,0.0,10.0,0.0,0.18431426044142354,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.12036674101047168,0.1510117366068552,0.6512349636633006,24.411149804849245
Cond00246,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.12037777777777792,2.0,0.002,0.02,0.0,10.0,0.0,0.19246003436295692,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.027935039104766586,0.21597035097021558,0.7553837605972104,20.48131790642091
Cond00247,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.1280722222222223,0.2,0.0,0.02,0.0,10.0,0.0,0.20026164633841476,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.09355642987151586,0.18230025816887985,0.69136002244317,15.073603382248386
Cond00248,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.1252944444444446,0.2,0.02,0.02,0.0,10.0,0.0,0.19814460344190635,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.11440379499453043,0.18050804312446111,0.6585517774461556,14.898518751490437
Cond00249,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.1266555555555555,0.2,0.2,0.02,0.0,10.0,0.0,0.19869518540228076,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.08334711437205711,0.1890899017317229,0.6173293543656633,14.06687348424612
Cond00250,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.1306555555555556,0.2,2.0,0.02,0.0,10.0,0.0,0.20053632459480716,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.12205128777430002,0.17200257811025368,0.6824763566516853,14.057102317379787
Cond00251,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.13154444444444457,0.2,0.002,0.0,0.0,10.0,0.0,0.20335270598777477,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.081616409209115,0.21823276519495927,0.6605737234885625,11.348600208420157
Cond00252,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.12676666666666664,0.2,0.002,0.002,0.0,10.0,0.0,0.19856641935484753,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.10858516290936664,0.1810283197914709,0.5974872396369074,14.500783707300693
Cond00253,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.12182222222222215,0.2,0.002,0.2,0.0,10.0,0.0,0.1948207002273989,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.09641077903931901,0.18488739653048028,0.6208228282581022,14.918115228106574
Cond00254,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.12704444444444443,0.2,0.002,2.0,0.0,10.0,0.0,0.19857990479971402,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.0848139054462226,0.19725759325146572,0.6115308504959588,15.392570806898979
Cond00255,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.12268333333333341,0.2,0.002,0.02,0.0,10.0,0.0,0.19555744170574116,84.6,0.0001,0.05,0.02,0.01,0.0,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.0693811618606084,0.24349834391219266,0.6132522444309241,7.42255332116597
Cond00256,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.1254333333333334,0.2,0.002,0.02,0.0,10.0,0.0,0.19809168238892072,84.6,0.0001,0.05,0.02,0.01,0.002,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.09114947591417849,0.20379648467323022,0.6221603566495603,10.730108011676124
Cond00257,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.12868333333333334,0.2,0.002,0.02,0.0,10.0,0.0,0.2010513586227371,84.6,0.0001,0.05,0.02,0.01,0.02,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.07905081546422237,0.2153551030270396,0.6364628750249829,8.924621294774267
Cond00258,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.1257388888888889,0.2,0.002,0.02,0.0,10.0,0.0,0.19846383935541792,84.6,0.0001,0.05,0.02,0.01,0.2,0.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.07912503576310667,0.22896869787830929,0.6134719003922549,7.450937946399002
Cond00259,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.1251277777777777,0.2,0.002,0.02,0.0,10.0,0.0,0.1956672188106465,84.6,0.0001,0.05,0.02,0.01,2.0,0.002,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.04437606755206427,0.28110477528798117,0.6282673410190708,6.373740583303905
Cond00260,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.1292111111111111,0.2,0.002,0.02,0.0,10.0,0.0,0.1983129984032358,84.6,0.0001,0.05,0.02,0.01,2.0,0.02,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.06621960795692651,0.25855315340000806,0.6667259502263079,6.209308633846773
Cond00261,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.1511833333333333,0.2,0.002,0.02,0.0,10.0,0.0,0.22442123833611788,84.6,0.0001,0.05,0.02,0.01,2.0,0.2,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.1116838505773566,0.2686457396073767,0.7598099243906133,4.643777150612971
Cond00262,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.21684999999999977,0.2,0.002,0.02,0.0,10.0,0.0,0.28684519905162764,84.6,0.0001,0.05,0.02,0.01,2.0,2.0,0.002,0.0,0.2,0.1,0.02,0.2,0.01,0.0,0.0,0.11764699023415243,0.2909620340955311,0.8149295917615986,2.280436288656793
Cond00263,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.12846111111111108,0.2,0.002,0.02,0.0,10.0,0.0,0.19652201090469448,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.0,0.1,0.02,0.2,0.01,0.0,0.0,0.03943427357317138,0.30289170243193586,0.6899540430336396,8.467765616974145
Cond00264,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.12682222222222228,0.2,0.002,0.02,0.0,10.0,0.0,0.19572429625105714,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.002,0.1,0.02,0.2,0.01,0.0,0.0,0.03406974742197186,0.3196150425714801,0.6654352057079383,5.312010944876267
Cond00265,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.1266277777777779,0.2,0.002,0.02,0.0,10.0,0.0,0.19509640109490511,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.02,0.1,0.02,0.2,0.01,0.0,0.0,0.0346444802136973,0.3521387031891783,0.6681896048103907,4.811610678287687
Cond00266,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.13310000000000008,0.2,0.002,0.02,0.0,10.0,0.0,0.20398065041469537,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,2.0,0.1,0.02,0.2,0.01,0.0,0.0,0.05297770521565909,0.256155468037692,0.6923641092605561,7.742636109283836
Cond00267,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.12029444444444458,0.2,0.002,0.02,0.0,10.0,0.0,0.18987695260791787,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.0,0.2,0.01,0.0,0.0,0.03361943096317928,0.3037053096495033,0.6137678754979465,6.341138186389166
Cond00268,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.12568333333333326,0.2,0.002,0.02,0.0,10.0,0.0,0.19557380420159048,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.002,0.2,0.01,0.0,0.0,0.05274902412444591,0.26393891491916704,0.6469294697897259,7.692921783597064
Cond00269,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.12982222222222217,0.2,0.002,0.02,0.0,10.0,0.0,0.2031594809534043,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.2,0.2,0.01,0.0,0.0,0.03497473086425944,0.3120637168109344,0.6350846155887829,5.226742371097594
Cond00270,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.13326666666666653,0.2,0.002,0.02,0.0,10.0,0.0,0.2088621908269656,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,2.0,0.2,0.01,0.0,0.0,0.03684794388631255,0.3013525885599565,0.611807171781574,4.635248638068404
Cond00271,100.0,0.002,0.0,0.02,2.0,2.0,0.1,0.5,1.0e-6,0.02,0.0,0.0005,0.22,0.0,0.02,0.2,0.8,2.0,0.02,30.75,2.0,11.0,0.11807222222222233,0.2,0.002,0.02,0.0,10.0,0.0,0.18451632828613757,84.6,0.0001,0.05,0.02,0.01,2.0,0.0,0.002,0.0,0.2,0.1,0.02,0.0,0.01,0.0,0.0,0.030485023021555466,0.29828610224913654,0.6148867260687694,6.564932565129613
