label,gr,exit_lag_rate,N_max,shape
Curve01104,0.27025058607700764,0.5840912820836182,0.3686352601355027,3.1658315205538163
Curve00188,0.1400084909100826,0.12364533405444611,0.16463348329118674,6.902492192544871
Curve01926,0.2325129892076187,0.3449000202230392,0.3381540957622687,3.4007861694564006
Curve00511,0.22339982515135107,0.09948974243911324,0.28677472113144603,5.568371487665944
Curve01835,0.24629122895556374,0.2739078500565014,0.3359992424843996,2.9275759360498435
Curve02170,0.2764939389153445,0.20360529211669923,0.33847706535241034,2.746960191036935
Curve01436,0.26371757871682816,0.19692469733136522,0.33201038363649177,2.955692270065464
Curve00438,0.276645965440776,0.2224091001617685,0.34261807190443283,2.645036877113826
Curve00116,0.2565487455444662,0.23454594194857498,0.3384432175567679,2.77163294980386
Curve00855,0.0006766959379511259,2.729153644870892,0.1033743975022281,27.88705601061492
Curve00935,0.35924819031052585,0.06988309244068636,0.3356114108586606,2.3076460076296628
Curve02582,0.2725119951873106,0.2515437546435223,0.35027033831651255,2.7639606618339583
Curve01352,0.38733905401334895,0.13644875941649295,0.37551886922270994,1.8280715253240907
Curve01270,0.23011128224951188,0.387487123487828,0.3385357671954315,3.321815751483281
Curve02413,0.24753545900030222,0.2589679790913033,0.33154227617567544,3.031324019526524
Curve01514,0.22456013899860552,0.2983631944291675,0.20469153537003393,2.3936917044576194
Curve02010,0.23475026366001314,0.34370686596497846,0.3390303399062533,3.9249073247568944
Curve00282,0.2486209188997665,0.25149304499468556,0.3197235731467996,3.24427785159637
Curve02251,0.3116346214478654,0.20287843221989474,0.35616311833044095,2.094093766157389
Curve00693,0.37487833860087716,0.29705248476424095,0.3814694141591941,1.8875245671633183
Curve02085,0.28402570303844693,0.18950458479935792,0.3313676178361639,2.41458268600469
Curve01188,0.22165500295928672,0.37039230965856884,0.32525750163992173,3.5238327253946458
Curve01591,0.23265870786711368,0.22175375662400232,0.3592071110822972,3.32895898254128
Curve01758,0.2921794474070898,0.19068972897268935,0.33671998290788174,2.4730473834204054
Curve01675,0.2512581711830373,0.21393224348467293,0.32889575121561054,3.0438305735927282
Curve00780,0.215290831344356,0.3337024163119773,0.35256287745666276,2.86098295968031
Curve01927,0.3787904723219355,0.5201920246792702,0.41484256392968527,1.7122540333823688
Curve02503,0.27318822767318973,0.19076281480560814,0.3341098213021001,2.7605488759933765
Curve02331,0.2586829731398671,0.21460251670758504,0.3366778364907532,2.997754306706758
Curve01353,0.31854917433518737,0.1924762920432351,0.36706859485698284,2.38445704945171
Curve01437,0.2913459508033441,0.20042858506110597,0.34006371733382984,2.7539850755484294
Curve01018,0.20511457633952182,0.4754813369187959,0.33974188779276565,3.4392810973373424
Curve00439,0.2745227160746742,0.19316778335036078,0.32964370633761936,2.5519383322919786
Curve00283,0.2755266045920094,0.19503153033677073,0.3169007382061562,2.61990386631459
Curve01105,0.23600868561444022,0.5839601682280798,0.342743126578022,3.658058093597056
Curve00936,0.3076018312424636,0.0891232307732497,0.3395500151654557,2.792057463120309
Curve00354,0.2218422993341072,0.3801448458629582,0.3460181039297747,3.311841793939758
Curve01836,0.2782319271656361,0.20083751170938474,0.34578837389884537,2.4892222769188233
Curve00117,0.25425954352686725,0.24536884505789752,0.33372204194721344,2.878764903036274
Curve02414,0.27905145813707777,0.19673235119959587,0.33577334440006007,2.6276216844012033
Curve00694,0.2702836979948355,0.36237891636091585,0.3534147884030297,2.548721744443493
Curve01676,0.29823142302152167,0.16639823877739227,0.337184643303501,2.3725238519886
Curve02583,0.2574189060291431,0.261275481962405,0.3403893562355705,3.076365020778959
Curve00781,0.23547478180684833,0.2509322825764448,0.3691353972295318,3.1127173187507413
Curve01189,0.22854485088670373,0.297614170953474,0.3290431740829638,3.140190432359759
Curve01354,0.357680413008112,0.16097462249720262,0.3753539105882374,2.0440967188944184
Curve02171,0.2660698959462941,0.21757673219664297,0.33353990146062357,2.9165540492772752
Curve01271,0.2344047005939466,0.33646480331147643,0.3443312172887671,2.94466326828845
Curve02011,0.21951092780098572,0.4047381306291814,0.32587819289138786,4.383317630739059
Curve02086,0.2654798865417803,0.23227696100572778,0.33315175426686505,2.6596646212918436
Curve02252,0.2640583241343471,0.24372676249225264,0.3594316655780191,2.4977171539148313
Curve02504,0.2751030591850634,0.22012927315178335,0.34010331497387397,2.91158299585528
Curve00603,0.23341310434306609,0.05918873693962827,0.31827233764369495,3.3111848152222407
Curve01928,0.27714037687615545,0.3079155904790781,0.3562445172351789,2.8109452340581784
Curve01759,0.30443323179624965,0.1883111736754122,0.3354056954221137,2.315444395593409
Curve01592,0.2332834173045918,0.19322160255334367,0.34050253323881713,3.0301512704606606
Curve00440,0.2831530731842398,0.20128058111085625,0.33310722637206996,2.4206758446463974
Curve01515,0.15946400774693067,0.4540641969552789,0.20127886715227575,3.0717199564012674
Curve00512,0.2566834113696931,0.08599352012446344,0.3195110025828914,6.360055229652743
Curve01438,0.265746589818316,0.21013977850389173,0.3289630567892019,2.9603695731071014
Curve00782,0.2357254651600963,0.23283564175506,0.37691809978641794,2.8983382969728537
Curve00189,0.14216374326679798,0.1255474284320176,0.16201014784482226,7.534659413150778
Curve02415,0.2627962056355607,0.24161265302989868,0.33758025610738124,2.6670631858991545
Curve01019,0.21109321427167915,0.3330298765865884,0.32792484720740384,3.869873139623755
Curve01106,0.2508246843793041,0.4954588417628951,0.34971757576256357,3.255828610881584
Curve00010,0.009872474662962302,49.73994033458051,0.08075122749881575,16.417003989723767
Curve02012,0.23149239270677582,0.3411084636131065,0.33809144684935566,3.865070121142696
Curve01355,0.3170926757662239,0.2056722220813361,0.36489843109769865,2.4529980512790686
Curve00695,0.27062530341097896,0.48859372045755095,0.37108732545076895,2.6785080071548855
Curve00355,0.21588695016944517,0.3826088609435187,0.3349124104214469,3.7428224244823283
Curve02584,0.2781605457310907,0.23161767280291762,0.34702977680490377,2.858226185881782
Curve00937,0.24078837320165083,0.25202044702044124,0.3313557293927651,2.5221871171093775
Curve01837,0.28164446528118475,0.22228266163300778,0.35414430236443767,2.255599493846608
Curve02332,0.2787331872210452,0.20128101822697947,0.339955382846272,2.5880197963308404
Curve01190,0.24101555687187737,0.2670596428499322,0.33303274568170027,2.976445591826475
Curve00118,0.2574844598512177,0.2472373361808355,0.34084007835540214,2.7340527311902023
Curve00284,0.23297133749484325,0.30356745805899743,0.31818254003220436,3.6764669745337732
Curve02172,0.28409668839608737,0.21964088383662903,0.3435103385743351,2.638375793563019
Curve01272,0.2552581498373058,0.3432285519064215,0.34690174860860173,2.942293711633914
Curve02253,0.2746921722212945,0.23398560147211545,0.35085791655343235,2.4044674269637327
Curve01677,0.299590459187923,0.1873681502711986,0.33943631773499366,2.4045014081699185
Curve01929,0.2244459480617116,0.3840322288150121,0.3284088699411999,3.5055746634502443
Curve01107,0.2414044512690133,0.5788762022566181,0.3396455187869472,3.5754487090294456
Curve02087,0.2720257868202596,0.21010955764968262,0.33323039372261437,2.5367746988671014
Curve02585,0.2577778913946037,0.2507423120306586,0.34289645314009515,3.04295383673032
Curve02416,0.26542068829629034,0.22774279669619535,0.3336367140041307,2.860694311241736
Curve02013,0.2234264491641585,0.38761485748983276,0.32533575362245176,4.270472694608491
Curve02505,0.26654963570410783,0.21243408148997936,0.33386084763110124,2.8727696921684887
Curve00696,0.26580975335693674,0.3898782095334513,0.35416452263958964,2.4691817991681777
Curve01439,0.24940104335810553,0.21512746967904772,0.3229830891400437,3.2533250616461857
Curve01760,0.285513990120719,0.20286947802919034,0.3388263037873641,2.6031022068142926
Curve00856,21.40191097140038,0.006122268615652379,0.08199872791866232,6.381355072418723
Curve02173,0.26330842916268976,0.21079213181211756,0.33750083021039773,2.8298575240485233
Curve00938,0.2062913614186902,0.20581158186637297,0.31909140381849094,3.198942242673749
Curve02333,0.2798606559353405,0.18843356036834263,0.3396928330621722,2.6683637130065665
Curve01020,0.22196403103575116,0.3618230998663318,0.34409122194679376,3.1622050480860513
Curve00513,0.3322397295214478,0.061110968421350005,0.33430492983927973,4.3538715805990496
Curve00783,0.2332270824506345,0.27347534828694375,0.3689633678605164,3.11614014361391
Curve01273,0.22603143555228142,0.6360485034599521,0.34387260401608877,3.0186519123346267
Curve01356,0.31759457534716684,0.20105288413736733,0.37574756587522334,2.3862414248428996
Curve02254,0.26086696106231727,0.2778974515889202,0.36399266705357386,2.401883549816454
Curve00356,0.2227735663853694,0.3723498766116137,0.343966123741661,3.4302883165795732
Curve00441,0.2555415442939737,0.2190621347824011,0.3255642609782432,2.8070681647240527
Curve01593,0.2348067328929351,0.21186019864523806,0.3273287630391396,3.005986087784418
Curve00119,0.25844633871565525,0.23008108904569624,0.3389982919983849,3.172967641173746
Curve01930,0.2265140122833865,0.3835723567579927,0.33394209872272407,3.619657749731602
Curve01516,0.21239124443579424,0.36035401465067346,0.2122071442216387,1.9993414133790957
Curve02088,0.2498465863486748,0.26661011596946277,0.33716119959293145,2.981198595917589
Curve01191,0.23979459796944466,0.31298723119117877,0.3362379583519425,2.957851192799854
Curve01108,0.24493044820400808,0.5571617316063014,0.3542068167212891,3.4851871944059636
Curve01838,0.2895398281323552,0.22464416699107764,0.3503943575521065,2.389004806000753
Curve02417,0.265036283767664,0.22326896546376243,0.3298081383027026,2.786025314298166
Curve00939,0.2097249317395644,0.3205672746870576,0.3320052142791979,3.582388225976802
Curve01761,0.2657295344761723,0.24027703516880056,0.33017874035039907,2.949593016384057
Curve00697,0.22731983810212808,0.28247706892213054,0.32629853110048174,3.5890642446151926
Curve02586,0.26163065252760154,0.26660008814051067,0.3426647035786107,2.9699164215033065
Curve01678,0.29362654116898523,0.1860349611000405,0.3353185101743178,2.4191045638507025
Curve01440,0.28557903400075235,0.20469538316928312,0.3347360129277385,2.846089213647911
Curve00357,0.2237166956663993,0.38146362206915463,0.33861056848015963,3.2054117758427663
Curve02506,0.2619925622136106,0.22417756654641346,0.3305613142188001,3.018094499518651
Curve02334,0.32374183992706923,0.19163391307661953,0.3634544241213122,2.458825813769716
Curve01931,0.22902715772633953,0.3567322361277261,0.33046272225659384,3.5762527862133417
Curve02014,0.23349776867138078,0.33630589156886953,0.3366955537460501,3.7675227908792004
Curve00784,0.22566656642899593,0.2584679280854974,0.36831645050629513,3.101317301188886
Curve00285,0.26407116762345023,0.20491351185491546,0.3146793232589285,3.039803967749119
Curve02174,0.28190003667770597,0.17436379637650604,0.3419496891684956,2.6078622937472833
Curve00011,17.253677583216874,0.08657262887005442,0.07999999999969878,2.315611091368222e-5
Curve00604,0.1611729133479354,0.09866017036275393,0.29957186284472254,6.0503424527346485
Curve01192,0.24750347174011414,0.3113611214335421,0.340823222798682,2.8602447343650232
Curve01517,0.1656939980038856,0.45872697772911336,0.19868523220085524,2.825054249133776
Curve01021,0.2567803953080803,0.29279072334883194,0.3459027732625731,2.541498717455928
Curve01594,0.3398539262532816,0.16435680199304448,0.3594565250790406,2.2005197471770046
Curve02255,0.2741122940474451,0.22993579549592025,0.3565380009429994,2.403512711731817
Curve00442,0.2783253277206541,0.21296168094387008,0.3362239559840866,2.452870757664836
Curve01274,0.22479767002065565,0.3828126165179705,0.36694944003539126,2.8119045085417254
Curve01109,0.24268490899485481,0.5663991071290911,0.34671996020338886,3.5435052349552523
Curve00785,0.23677194758462322,0.27116296385905536,0.36829875731431183,3.0091866300217465
Curve01762,0.2860219623813919,0.20993710329402782,0.3404088006000954,2.468167623132137
Curve02418,0.2798975303110939,0.2154362856752712,0.34609524838188643,2.5390685539092717
Curve00190,0.1408953918391732,0.13266621346125512,0.1630888498077509,6.659260731481732
Curve01357,0.2544269426718226,0.24398518020067994,0.3328514008431089,2.7191863357026778
Curve01932,0.23892084538382696,0.36313804642403924,0.34108677050270436,3.450576048903143
Curve02089,0.2767463296710896,0.21251765140253884,0.3339362811434276,2.546364416575545
Curve02335,0.2692508518678537,0.21250566614556662,0.33088883101025485,2.5539661753580014
Curve02015,0.2331019676868811,0.35094349255412277,0.3300015249537401,3.8836462127785674
Curve00698,0.2686769420733244,0.21579614729570706,0.3367048028533681,2.938656552869011
Curve00940,0.22394432348320178,0.1959998613968921,0.32619643056732095,3.406776579100386
Curve02587,0.2522426413168242,0.2834108114313611,0.3295472089316358,3.1237039545580796
Curve02256,0.27313093922350096,0.22972160277172218,0.3630934773465967,2.3344191114022403
Curve01839,0.26961255963846575,0.23125935497719907,0.344330149111694,2.5389633827148934
Curve01022,0.22920228210948698,0.37988126812400363,0.3421304000781806,3.0053582118032502
Curve01595,0.27534388768860896,0.17753199541317538,0.33569202370059376,2.48786084667132
Curve02175,0.27121291945991793,0.20303701092593973,0.33493850305230466,2.755234937078433
Curve01275,0.1834925429951519,0.4483148879751204,0.3322416653815618,3.8220201240595912
Curve01193,0.22522976414428747,0.3114662961501106,0.32598861750489805,3.1267308008352925
Curve01358,0.25552835316207784,0.23773461732410558,0.32558155485886053,3.220687326911867
Curve00120,0.2476504820104815,0.26081480370153415,0.34057232853707875,2.877147309083261
Curve00514,0.3607781888600819,0.049626520131590475,0.33364450027644593,2.954614335654971
Curve01679,0.2516804030172881,0.2370201415272424,0.3300537597219714,2.912651375122491
Curve01110,0.2485908397564401,0.541035352236988,0.34876556933411906,3.3319243557067706
Curve00286,0.22631597941402917,0.32256352006284966,0.3181973469362225,3.7522915096171903
Curve00443,0.25989924114131585,0.2191799608789956,0.3269265989822763,2.827775378723587
Curve01441,0.24987623944562734,0.21869286993486453,0.3328679198142048,3.2884688452799296
Curve02090,0.24933413866202742,0.2823801860426951,0.338917031177876,2.8862912110102155
Curve02419,0.26329114270687365,0.22367110549057762,0.3342007673585635,2.762048667271792
Curve01518,0.2096349896433014,0.40445556293751633,0.20823675854276644,1.9243874248431152
Curve00786,0.2274968038941865,0.24909943952254288,0.3682839608302874,3.1123072152249613
Curve00358,0.19885903259984128,0.470991061014567,0.33570776568525446,4.774372036472528
Curve02507,0.2561709819305291,0.23112388338575088,0.3278485390207905,2.954570049808074
Curve00012,3.1979276665819376e-9,8.63605376694926e-6,3.321138614934309,2.1977632071987357e-5
Curve01933,0.24987385776058002,0.2725957559545906,0.34545937041381025,2.745858566554426
Curve00121,0.2412500790845358,0.2800811678076961,0.3251846644542091,3.201954566148784
Curve00699,0.24326430353016099,0.254970271048692,0.32792230893232127,3.442058662305903
Curve02016,0.2276383371567388,0.3780593820504758,0.3347953232843543,3.980535162082339
Curve01840,0.27073283914389346,0.24570921963041925,0.3495724582155195,2.403596293963746
Curve01680,0.2786417718447817,0.21648390562024308,0.336043420375399,2.6857589661483647
Curve00941,0.1860230781524448,0.30383388846919535,0.33907980656939263,5.031303242588393
Curve01763,0.2818135254866901,0.18881916355842931,0.3328730649398973,2.641118913889232
Curve02176,0.2850433908785474,0.1763416049862962,0.3411679595821289,2.5622174240893894
Curve02336,0.3059172625618921,0.21257957122422952,0.3437542707437387,2.50268798800663
Curve01111,0.23298513901874104,0.6342853997674583,0.3353292776157623,3.8209408203418107
Curve01442,0.29090457753258797,0.17603266880120907,0.3402287842326172,2.5614165412275227
Curve01934,0.26011702769766765,0.2520583270083111,0.3451880618547491,2.7134138099774687
Curve02508,0.2533488236373486,0.25480556787860636,0.3339386189139519,3.24176912859945
Curve02257,0.28891998165584726,0.16595806747687689,0.33802089397925283,2.4491178767008877
Curve00287,0.2624251588949346,0.2067982911336784,0.3156574074424926,3.0127687541652675
Curve01194,0.2543192645055956,0.26333586272042736,0.3409047597276353,2.909840941939759
Curve02588,0.26326416126948204,0.2795052259461189,0.3393488801986533,3.0657880421915067
Curve01023,0.25542288948711656,0.29936707783016125,0.34319465609484157,2.629955971174384
Curve01276,0.21710137205611746,0.394594457166045,0.36048190980227024,2.822062045152475
Curve02420,0.27687564665346537,0.21634736743443206,0.3365849947858105,2.6515367251873836
Curve01359,0.2425589283500085,0.2639375583371811,0.33081738339202876,3.0819997819769376
Curve00787,0.22010522209944278,0.2708438332146251,0.35133878733089563,3.3243839862615086
Curve00444,0.27659111043191964,0.2243660727995737,0.330028124576843,2.547769294575765
Curve00013,0.22639661959449842,0.4393173423693089,0.32722536732383123,3.599347760060394
Curve01596,0.2546524421334414,0.17400371021135333,0.34196992513482444,2.5402040948769375
Curve00122,0.2501057191225461,0.22947718563495212,0.33298305565638187,3.1861874161417747
Curve00605,0.45284120772897934,0.024582756572899357,0.3210234952382621,1.2297414853597497
Curve01112,0.2531789289595214,0.5583290903547614,0.35069951235805286,3.328585176678568
Curve02509,0.25135393431016145,0.24571302527123692,0.33284466448449,2.997560004134406
Curve02337,0.399504750907536,0.1619053700980171,0.36035845479485684,1.8349914239233829
Curve02258,0.2739743896557769,0.16233308887275072,0.33419361237658507,2.973779956102006
Curve00700,0.256751381855036,0.23858005620740033,0.33149733737572223,3.197079521166621
Curve00191,0.13380964297033354,0.13304059119218065,0.16286260761402563,8.824205183633886
Curve02091,0.25612902829695955,0.2579780263678232,0.33501072619083144,2.8604349850413797
Curve02177,0.26134706833465793,0.22066764095220437,0.33718393910712297,2.8263403084618015
Curve01935,0.22253382954920012,0.30756855121496335,0.34030037855920847,3.2113244116679693
Curve01681,0.2865269164967744,0.18648678323378223,0.3381443457540568,2.4877820371059642
Curve00942,0.19190646522688717,0.24333892400816667,0.3135467325979239,3.6931774939831756
Curve00288,0.2623643663650282,0.2219620619322014,0.3178652098419374,3.1272113725620323
Curve01277,0.22889819254128582,0.4755535962479896,0.34643450257888986,2.8839528467106406
Curve01443,0.2695860837075766,0.19938399404256757,0.3295164226999302,2.9248137731079105
Curve01195,0.23439141834065882,0.28291629237101196,0.3228950966392397,2.998002269435553
Curve00359,0.22317513172535247,0.3547424514547964,0.34329050772830627,3.353079305988621
Curve02589,0.2648012130836128,0.27327898898614933,0.34080611832761293,2.763378647021062
Curve00515,0.2508190973159802,0.09428702599108059,0.32282407051782913,7.5937354745343715
Curve01764,0.2854697384611999,0.21589617605512015,0.3368252780375582,2.458043270729748
Curve01936,0.2709464571151769,0.25927277546836963,0.3532208223789649,2.394398747912599
Curve01360,0.24624123320308214,0.25708906300450846,0.3336299975896816,3.1145902754948267
Curve00788,0.23105043516296592,0.25785504763157036,0.3670693213597556,3.170955498765819
Curve02017,0.26826492220957926,0.22388394001266998,0.3489861119649672,2.7520641293629047
Curve01024,0.2494195080281672,0.3089494605578046,0.3414078115918804,2.7570170750916114
Curve02092,0.24290875164799913,0.3003153318399966,0.3352541822931025,3.028510428750506
Curve00289,0.2413771659014327,0.26111067835786833,0.3111399785870657,3.3885659268282393
Curve01682,0.3401619019145026,0.1455163315096705,0.3444688981008579,1.9453866632065149
Curve01841,0.258284436746756,0.25261551596529874,0.34894798675679034,2.6571083919176233
Curve00123,0.2833441952774864,0.20712713278354705,0.33731327554755575,2.985793435077407
Curve00014,0.19511053321437444,0.5929391233253944,0.3191842041402723,4.115149824509822
Curve02421,0.26112222044866756,0.22676590282279677,0.3265046623272893,2.934188774929165
Curve01278,0.22314710519146536,0.4024122363276077,0.35648184463551147,2.6351781497924724
Curve00445,0.23604812519070037,0.2621535459654266,0.32779043792009005,3.0575732647583984
Curve01113,0.23012823036701247,0.6829209269231961,0.3384932502521478,3.893860818259723
Curve00943,0.24595514444352556,0.1805583484425134,0.3395537117671259,3.2936627312559383
Curve02178,0.29169789198582396,0.17956623640915628,0.34399777675768817,2.428477258816327
Curve01519,0.12532090994588074,0.7714309494286417,0.18722518740907682,4.500105228897811
Curve01597,0.27433187073896403,0.20394723478807003,0.34064549770991714,2.4743912901313214
Curve02510,0.2647025756019742,0.23445771434528823,0.3424843313837149,2.8062812214237125
Curve02338,0.3003476731019384,0.2200822580912784,0.34919248172057227,2.5655988301333132
Curve01444,0.26834944898735136,0.20758813923435498,0.3342858095804696,2.8830250475724157
Curve02259,0.28422325043292634,0.16172382055405127,0.34081416870907133,2.5861575278572886
Curve00701,0.24646950360410522,0.2574207705289691,0.3315546985641044,3.200755540506609
Curve00290,0.24167188894202,0.28947092990230405,0.32642734058093636,3.4595724315378598
Curve00606,0.1550825632031446,0.11584539332143562,0.3129569898705145,5.343449021574918
Curve01937,0.24145365761068435,0.31916829277760844,0.3394115578949184,3.414137610218539
Curve01279,0.25386350554463255,0.5134143960798142,0.36067834204287746,3.476999904146411
Curve01114,0.2500043855412085,0.552314179255138,0.34611074647751694,3.3548444272122353
Curve01842,0.2391889452020305,0.28939752525731177,0.3513737978686962,3.1839297536359314
Curve02422,0.26679779717333835,0.24067071238593848,0.3349455387655765,2.8172884086293912
Curve02590,0.2478587508112017,0.28271749122501333,0.33648322471743347,3.2703865684357134
Curve01683,0.28695247478760955,0.20026104309944467,0.33467569412417986,2.325668514328349
Curve01765,0.270275757189878,0.24677691802117657,0.33296129823943305,2.624239807273642
Curve00124,0.2566392218086549,0.22677450037976324,0.3214089799807323,3.064112766671861
Curve02093,0.26245450219704514,0.25098866808063547,0.33830106629634565,2.676554246779331
Curve00192,0.14064335960876057,0.13536694702613603,0.16292126654952513,6.675239444328749
Curve02179,0.28336828741350517,0.17873561027335538,0.3402242125571312,2.603834171805976
Curve00015,0.199001871419343,0.6261472409510157,0.3186495176212218,4.221391109228534
Curve00702,0.2650040355519741,0.22262759243264926,0.3380268057357918,3.0498426470843367
Curve01361,0.25789729937881434,0.2386045481762604,0.33558785017149717,2.619040199118514
Curve01598,0.2661685138140249,0.23699389413318345,0.33221822725581207,2.579933111203814
Curve01938,0.25751775035522695,0.30949660961798914,0.3518734148206643,2.8533604803312627
Curve01196,0.23360938183154623,0.2905660106427126,0.3297027546698526,3.1422683206333626
Curve01445,0.27130908589671787,0.20288578547317818,0.33400882341145754,2.855729211157219
Curve02511,0.24425732861077898,0.2630250720924536,0.3316187233269578,3.18045180281039
Curve02018,0.2894375731067563,0.19045171418266038,0.34258558677276446,2.3784232665350906
Curve00360,0.21817787760951526,0.3906682130347927,0.3452833566680499,3.521393234088206
Curve01520,0.15839888373167663,0.46779199663117255,0.20102082466318125,4.555340920618388
Curve01684,0.28418273166861835,0.19673603083526744,0.3381072600412168,2.526397970976841
Curve01025,0.22561451524610768,0.37864267424032494,0.34824555918735184,3.130066470438949
Curve00789,0.2163297165028439,0.30215439544064604,0.3506517294843755,3.393980827401338
Curve00446,0.27801209686516815,0.20148816526754348,0.3389466364498771,2.4646777987749795
Curve01280,0.21989542007942184,0.6281462324648712,0.3628961754753428,3.3772678210525906
Curve00944,0.18084790800711292,0.26835078158420017,0.2958422998175154,3.665555270535279
Curve02423,0.2502818241334862,0.2571880292507304,0.32788974398652043,3.0896517843063678
Curve01115,0.2348731963688113,0.6712349238435715,0.33558570024653633,3.8881478408911523
Curve00703,0.24100186312417873,0.2463149619067751,0.3245290081377124,3.2671213231214553
Curve00125,0.22878716184272685,0.2940686072000535,0.31202710946285106,3.6217379613558394
Curve02260,0.2814442608736466,0.17067115136372746,0.34189074422862376,2.598612024828415
Curve02339,0.2689603066516673,0.18487513344992393,0.33396574232717746,2.7920899188101025
Curve02094,0.253001276413756,0.26558346431502217,0.34055849590349235,2.8347352853054995
Curve00016,0.20076632349229176,0.5809789443557528,0.3191189626393255,3.862678776340836
Curve01446,0.28651710016967163,0.19047980886653126,0.3382753239797277,2.6099419943830284
Curve00857,0.06127519069443205,0.16979259919081532,0.08299687985655069,36.843195995224605
Curve01197,0.27284980808156667,0.29619725662493374,0.34218664542650307,2.513988416096331
Curve01685,0.29745505875888967,0.18324777836947498,0.33929402152617977,2.364328581050483
Curve02180,0.2872459786190014,0.182587693141044,0.34222561592237355,2.5101399275252367
Curve00361,0.31624161293173625,0.22180862353319103,0.3941156967820395,2.1536101077076406
Curve01116,0.23990190831272049,0.652900623443037,0.3459603462048411,3.6118303000216097
Curve00790,0.23191477274657968,0.2762568625581054,0.37065655556305144,3.251174889313847
Curve01521,0.20336765642815907,0.2963751959305669,0.21789362928658912,5.328354439770211
Curve02512,0.27408532799568003,0.23838745364848177,0.3501598231505037,2.8261877992985207
Curve02591,0.29577265673301817,0.2704162690477396,0.3525366796413257,2.53065600101107
Curve01843,0.2512401598338665,0.2586712933022355,0.33842543056611696,2.9019169042627464
Curve01281,0.29390415644771606,0.3106801595720042,0.3599351820714641,2.376624093943676
Curve00291,0.5171159363965478,0.1302863120403078,0.36339108828640854,1.2675860493993012
Curve01939,0.23154936624581918,0.3087899334520523,0.32638729556409785,3.282892930351931
Curve01362,0.2572601582200407,0.23257924877711164,0.33087637425238353,3.001032128417904
Curve01766,0.2450621698812194,0.17926278023899317,0.33354613520528165,2.7329140156437655
Curve01198,0.25417739586787635,0.35302038188204876,0.3460839761954876,3.0200144429559166
Curve02019,0.2836647011314994,0.19984635837101175,0.33537044630394125,2.3887234759679843
Curve01026,0.23656892479204392,0.35480222687807844,0.343605246655708,2.8909652954452496
Curve00126,0.26660041014025165,0.24019950011633345,0.3383016075495685,2.9045355140805027
Curve00607,0.25111953523263825,0.05451129820362962,0.3348788314721502,4.035302855203421
Curve00017,0.1982190489290697,0.6041603356286789,0.3193764643556589,4.308520576243063
Curve00704,0.3012636071832258,0.20056419044214138,0.3494554035495821,2.5859838129585357
Curve00791,0.2336116763510126,0.24912636363912363,0.36165040816910615,3.2256698109630184
Curve02340,0.29550066983493845,0.23545328726519305,0.3604482410129507,2.5720096123781118
Curve00516,0.3859691576628532,0.04343383243763733,0.33807797490952846,2.5254000139104114
Curve01447,0.2827887756174701,0.18142555204054905,0.3315130426769264,2.711521026529075
Curve01117,0.29365348077503967,0.18386346850918567,0.3384294120783852,2.269403433466358
Curve00193,0.10593536221359158,1.0928017231572191,0.1803607647129207,9.00581677598921
Curve00292,0.25472682442779115,0.2509193953671157,0.3259379880122845,3.243062037116261
Curve00447,0.21350322475286768,0.3142928899539583,0.3272375977170292,3.4854213224818986
Curve01599,0.27116340344209566,0.20388845476830897,0.3463851154175133,2.5773959683152787
Curve02095,0.2088059681945732,0.4164930379041371,0.32310417516705325,3.7955200617379448
Curve02424,0.2524942064447136,0.2739510237398372,0.3356899327287621,3.1385167070194813
Curve02513,0.25731643528591636,0.24995907397516262,0.34097297310600083,3.113966864146972
Curve01844,0.2599114969451835,0.259788519121745,0.33923115472313553,2.7341052410975037
Curve02261,0.29074773530150555,0.15001501215319873,0.3385175508721932,2.5672589641862187
Curve02592,0.2650431214740192,0.2939001836559892,0.3474920646711717,2.980687949397573
Curve01522,0.18168626062351106,0.4434802226414042,0.2070458303614896,2.558825354642594
Curve00018,0.19468056092255975,0.6331683004386801,0.3203698418382488,3.9510478115839303
Curve00705,0.25026914658273386,0.25283577742973806,0.33100087436544107,3.343741659190948
Curve02096,0.20593295568625475,0.49932695378316566,0.3376867594400953,3.842163291024251
Curve01686,0.24998910030753557,0.23223239127668907,0.33370341701557726,3.3153874489944197
Curve01199,0.1910541368723017,0.39330282230159397,0.2971050947541019,3.6524832294361445
Curve02020,0.28553837327644793,0.19302429047110353,0.34233515936522424,2.4553816708410636
Curve02181,0.25690713761334677,0.22702229317949713,0.33631593437660606,3.063330140019605
Curve00792,0.24315515346081326,0.25247245068085794,0.3799154969974657,3.0733366585706756
Curve01282,0.2239979143212788,0.38318441285675514,0.3550935538644084,2.98442302425019
Curve02341,0.29219311029819756,0.18989685774836496,0.3396155680492782,2.4437376140596845
Curve00293,0.2513825634457867,0.25961235428878443,0.32293440592965444,3.2180896114325743
Curve00127,0.2169434264881982,0.2959029592409063,0.306503013999202,3.9565064023910375
Curve01363,0.4371697579627995,0.3069017199858942,0.4120048702434647,1.6230214739765816
Curve01600,0.27610243238740084,0.2098194212968034,0.33994618206296595,2.454762777284791
Curve01845,0.2616087577643483,0.24450067660927538,0.34034924573924585,2.607444562247695
Curve01940,0.25524167740851067,0.2691044449615269,0.34138394184752346,2.7829387126279075
Curve00362,0.2802821545061408,0.24560254444756385,0.38898888596306563,2.9142526392531476
