condition,gr,exit_lag_rate,N_max
Cond00844,0.5785102563901906,0.013212004547763367,0.9793405828963812
Cond00845,0.5817825870622788,0.0050940195095944335,0.9585158164924982
Cond00846,0.5476476886193691,0.004161741340287966,0.9274304720815629
Cond00847,0.5782426520539112,0.005005351794213633,0.9308139941486249
Cond00848,0.5571584184598256,0.005283523123328433,0.9336369365403843
Cond00849,0.6262080388722834,0.005091269544102483,0.9427717110227749
Cond00850,0.5707232681489272,0.0069201727100563,0.9395429020083657
Cond00851,0.4819691195581718,0.007357044897009933,0.9648897960078815
Cond00852,0.44189889172230085,0.009609928102378667,0.9705240950599455
Cond00853,0.4604223594447227,0.010777162284118983,0.9799757838621349
Cond00854,0.4844758509776867,0.005641840351470351,1.3152507178083535
Cond00855,0.6054064799613623,0.005619273344085917,0.9399677091985724
Cond00856,0.5638107654170025,0.007144831447631599,0.942148801514313
Cond00857,7.700450139585077,0.007349978246418734,0.9284122088129121
Cond00858,0.602331630692666,0.0060856471447837,0.9404766270073954
Cond00859,0.5314836697714663,0.003117265448880567,0.856185775944158
Cond00860,0.5006657516990061,0.005516885096171283,0.8767897521353589
Cond00861,0.5640078496784648,0.004282479878231417,0.8676499333042569
Cond00862,0.5902390026150136,0.004258074667575816,0.9470342173481132
Cond00863,0.5334705287221277,0.0014432643108029668,1.0232302207658517
Cond00864,0.4605447372133498,0.005768369367355317,1.0119789710977016
Cond00865,0.4929063726614838,0.007045955778852284,1.1009472427430642
Cond00866,0.5269274583897651,0.006644726832605666,0.9505504363396512
Cond00867,0.557763447791833,0.00626574488744745,0.9346664400775714
Cond00868,0.5564495774075806,0.006800573010160249,0.955609840259791
Cond00869,0.587894565774638,0.005788642114724967,0.9581596493129929
Cond00870,0.5783429465269302,0.005978144868185866,0.9290972284422302
Cond00871,0.5827639234441112,0.0059180842149964665,0.9170678176995661
Cond00872,0.5377104873715782,0.006476142869008083,0.9335946101378448
Cond00873,0.5812917814296803,0.0037879907616814165,0.9347864096721652
Cond00874,0.5085111425520041,0.0037018328231501166,1.2489626229222501
Cond00875,0.67794718207031,0.0033908833579569,0.9237705975884116
Cond00876,0.5768616374806913,0.006700154119094266,0.9408215410899885
Cond00877,0.6137413449364049,0.007507835188537583,0.9604538206655143
Cond00878,0.5885754870282014,0.007212025370368384,0.9578846202261398
Cond00879,0.5487556142813939,0.0037697078571398168,0.9170839148415032
Cond00880,0.6129999379683203,0.004086839336899083,0.9238702064964703
Cond00881,0.5465011052793841,0.006217606597816066,0.9274401050069988
Cond00882,0.5340925654193259,0.004937205495922533,0.9994681378322574
Cond00883,0.55059427758484,0.0045311208923492505,0.9275692852522278
Cond00884,0.5484463369773258,0.007083823467259783,0.962045064942409
Cond00885,0.5444769135626522,0.006965458184599433,0.9784016405039417
Cond00886,0.5402564842976992,0.007216637013181367,0.9984160726110863
Cond00887,0.5597739536884633,0.00712650576233485,0.9178827017359131
Cond00888,0.577065110924482,0.005874427682142283,0.9191330432497655
Cond00889,0.517213025232125,0.007980396740979383,0.9349855463352613
Cond00890,0.5585455056186837,0.006628991736292583,0.9449552550355205
Cond00891,0.5230324148186907,0.007539938848779567,0.920609709468336
Cond00892,0.5872576569852345,0.007065955992298084,0.9395251816678015
Cond00893,0.5545867936415595,0.0038832834396769003,0.9410664752622071
Cond00894,0.5723433902850256,0.007150935741145083,0.8684082501820529
Cond00895,0.5873830037585226,0.006450518044142934,0.9273744781563527
Cond00896,0.5982183916761911,0.005621061164518134,0.9297678004248799
Cond00897,0.5848011299304638,0.0061242694684624,0.947111294301529
Cond00898,0.6262652312207252,0.00661316016830535,0.9512621927528772
Cond00899,0.5833242404982164,0.006908284133938717,0.9256564585104733
Cond00900,0.5909652181705677,0.00741087329656425,0.9384589867804487
Cond00901,0.5759697476315513,0.0060303639167243,0.939124817640675
Cond00902,0.5560713302845579,0.007291336403734666,0.9408451219766962
Cond00903,0.2451344773364479,0.023067603865486164,0.2850610598183772
Cond00904,0.40329064986396745,0.008441332393564918,0.4696962341845112
Cond00905,0.5531747821987103,0.0049030582402135835,0.7913777374516753
Cond00906,0.7083813525047563,0.004073119553158667,0.92746568274359
Cond00907,0.5820338820705575,0.005847254830756416,0.9231451310482238
Cond00908,0.5635955716118786,0.0055724537245095,0.9292704811613467
Cond00909,0.5342008883873288,0.0062998420466942665,0.9130888008492859
Cond00910,0.6403138023326429,0.004235800120221549,0.9218062604415912
Cond00911,0.629915142882003,0.0045049860146357005,0.9304058324806938
Cond00912,0.5867122606671911,0.004948119793025067,0.9437804152948956
Cond00913,0.5784427467570037,0.0051643939206657335,0.9511746807486655
Cond00914,0.5201515574990356,0.006879052977309067,0.9778927029787633
Cond00915,0.5464691773380594,0.0067906412476976,0.9327581373772169
Cond00916,0.5491581754470048,0.006808879330404766,0.9615925002436396
Cond00917,0.5991420733544122,0.0054691843800385494,0.9692565623561692
Cond00918,0.6115420056966429,0.006418448117599883,1.0048780335709326
Cond00919,0.5548121731176467,0.006445432953359333,0.9413159648716393
Cond00920,0.48698605025055536,0.008581536998269584,0.9382880824420256
Cond00921,0.5778746856262718,0.005442945008361567,0.9347423030563243
Cond00922,0.5538364893915165,0.005622100685559617,0.9444402974467658
Cond00923,0.6101145575719077,0.0051367582358251,0.9535214765992142
Cond00924,0.5932655011886893,0.005782395801222417,0.9488878043774148
Cond00925,0.6134094048153248,0.005670947209167917,0.9488266812945886
Cond00926,0.5037345016585064,0.0045953650676429335,0.9202514694800935
Cond00927,0.4956824471764382,0.006722906760775733,0.7322897109134465
Cond00928,0.48577367797260873,0.0062279778415254,0.7486766548076997
Cond00929,0.5086748365376296,0.0058748368098265995,0.8861292563919283
Cond00930,0.5450057802473139,0.006934547049686651,0.9627472949831023
Cond00931,0.5765077740378162,0.0055975313899655505,0.9416369218212903
Cond00932,0.5818274351105939,0.005317948783977367,0.9636132909560658
Cond00933,0.561013153121069,0.00597718101854805,0.9558974469649579
Cond00934,0.6575942346896569,0.004225119503350933,0.9739252797900139
Cond00935,0.5786138151884345,0.004681210732671516,0.9274610499436571
Cond00936,0.5914911989626296,0.005007077219393133,0.9403785488267826
Cond00937,0.5724315884800105,0.004723558211490833,0.9396005705070256
Cond00938,0.6485670784482349,0.004052582776998933,0.9580414522077818
Cond00939,0.5445236047181159,0.005079115333393734,0.9295493539574752
Cond00940,0.5632469654611749,0.0050557736093486665,0.9292108284394787
Cond00941,0.5506255103286458,0.005330075723574916,0.9158916107154389
Cond00942,0.5220490113055294,0.006397008267016733,0.937513714462963
Cond00943,0.5364657339502259,0.006086114873057283,0.9581469823740392
Cond00944,0.5628964241756846,0.0058313353753413335,1.0113544756977404
Cond00945,0.5496792679437662,0.0060841538041855004,1.0233804687382186
Cond00946,0.6192149072637362,0.005458042393510751,1.068557159536275
Cond00947,0.5611715862774982,0.005339495777320616,0.9332761661585679
Cond00948,0.6096121025644317,0.004906537473335084,0.9653066656473709
Cond00949,0.5871622452941477,0.005585341933998284,0.9714110174955205
Cond00950,0.6228613147683076,0.004302573272242433,0.9846545795742512
Cond00951,0.5924836088078975,0.005377405319679233,0.936130767177028
Cond00952,0.5500068017528119,0.00644007048166755,0.9347205002143792
Cond00953,0.5476970488187578,0.0063136808142709834,0.9495877582287453
Cond00954,0.5434325688636161,0.00631907888806785,0.9762853182682149
Cond00955,0.5813780262356019,0.005773024745887766,0.9388182504148398
Cond00956,0.5982384570253898,0.005935800196984916,0.9552139394299429
Cond00957,0.553224815545662,0.006438874933840067,0.960021462367043
Cond00958,0.6109920016507803,0.004304903368792916,0.9677172691398225
Cond00959,0.5211535378334581,0.006894493618478834,0.923029857943739
Cond00960,0.5701479758432361,0.007912058610194483,0.9434912205685725
Cond00961,0.54545418495026,0.00663605452051815,0.9569601271508853
Cond00962,0.6184276090231461,0.003919715092499533,0.943543311011756
Cond00963,0.5926345022504194,0.00546815558513305,0.9219649720587451
Cond00964,0.5597843032613952,0.0066616690736781,0.9358315097514528
Cond00965,0.5971901128419916,0.005671722904780784,0.943876867231086
Cond00966,0.5672578232179669,0.0050716112445918496,0.9957347378696793
Cond00967,0.2068915545961757,0.009932166878670408,0.20718913869895944
Cond00968,0.14244571210654408,0.026863672622129253,0.1908391073703892
Cond00969,0.30180331751864853,0.01615483740388947,0.2454658405634872
Cond00970,0.3563670442877589,0.008956630949722641,0.36006957272023077
Cond00971,0.35368112904220383,0.012132593797638376,0.39342914346562735
Cond00972,0.32876921688646316,0.020997404193869907,0.28677757957553673
Cond00973,0.3224010437650275,0.012420042949481274,0.30355762035533285
Cond00974,0.3231588213780723,0.01524988102004441,0.3379981803098083
Cond00975,0.34082750723980537,0.0094488653598566,0.39285157722790076
Cond00976,0.25491896635931627,0.043931742311992206,0.23179731302886009
Cond00977,0.25382558394979776,0.053836268486391115,0.23380566614267664
Cond00978,0.23337590071939993,0.03844037956589727,0.22566228960861792
Cond00979,0.27973613921736606,0.026869444683008784,0.22676982477927377
Cond00980,0.1905979149000735,0.03647321344506804,0.21097910330825967
Cond00981,0.40326454175410636,0.044175396979560216,0.30546209601011903
Cond00982,0.4821637000738785,0.09658775740397187,0.4203777166370192
Cond00983,0.6789763671507217,0.010666219653224276,1.1268992305247332
Cond00984,0.6250817200521213,0.008047096997888933,0.933595381911269
Cond00985,0.39232500791933744,0.019785308062046935,1.310952783391804
Cond00986,0.3555650753316122,0.02362897968266077,1.3881884531568416
Cond00987,0.522366607738138,0.008994450617363575,1.2494471664398494
Cond00988,0.5831696011535139,0.005402408303154858,0.9832350537984537
Cond00989,0.49001390773868564,0.002025195089506167,0.8880662973758142
Cond00990,0.43113754389565145,0.0161198325257761,1.2767892811669368
Cond00991,0.49474159638154824,0.012537419938793792,1.3267356476240155
Cond00992,0.5832037131887403,0.005475849318996183,0.9879639332974465
Cond00993,0.5007928172152595,0.002544294669262658,0.8935054374306637
Cond00994,0.2991686166800128,2.905539171967839,7.174200815110713
Cond00995,0.28455946393687415,0.015794065496960403,0.94613922348621
Cond00996,0.3567141129824686,0.0013904944765324634,4.458080452434372
Cond00997,0.2951383153704319,4.167917878134001,4.311730263760406
Cond00998,0.35743919367184596,4.185663222290264,1.062008025821628
Cond00999,7.6944859008842865,0.08043214567272312,15.901110384951368
Cond01000,0.4560947666493375,4.412536365935891,2.2457787532727695
Cond01001,0.6006151014485155,0.2826717743119679,0.9745303467005793
Cond01002,0.3826242015515555,0.2804150928024746,1.040912079968031
Cond01003,0.4067289913880455,6.263127547315209,5.559667263012287
Cond01004,0.2782754933321503,0.003065842238994595,2.6619465969584932
Cond01005,0.25492596291126085,0.09385728543062097,6.9492697173087725
Cond01006,0.26587273004193707,0.0028053967650182583,1.0226232577024994
Cond01007,0.32875258329089946,0.0023169680430456248,0.9876018011742992
Cond01008,0.19885038122486462,0.0020691098932664248,6.054316255328741
Cond01009,0.4889168196409907,0.21602272139401058,0.9718487525315571
Cond01010,0.6205205599382783,0.40905611106532663,0.9797096581301391
Cond01011,0.6239771573829229,0.3328781607055468,1.103665964936762
Cond01012,0.598096753367928,0.6006631286942823,0.7377742886432055
Cond01013,0.7084034404966825,0.4257916574782535,0.9264627967927246
Cond01014,0.7091410442995386,0.3370474212973194,0.9941673247631928
Cond01015,0.9469407142108136,0.302626161617285,1.083940510878076
Cond01016,0.6939516625627301,0.2142977885671883,1.1553804146450366
Cond01017,0.7103883491555189,0.5126526547314301,0.748389328029215
Cond01018,0.6494513256008747,0.6859599111699128,0.7599134491908461
Cond01019,0.6022955019341032,0.6424835912787179,0.7283213614383558
Cond01020,0.6330004934179081,0.7027479605250239,0.7760880993768587
Cond01021,0.6499774388814533,0.3332319988558827,0.9341117789911697
Cond01022,0.5791463565455551,0.5457945210537642,0.8792219138406261
Cond01023,0.5192917074779395,0.40730777131067947,0.9690845950256833
Cond01024,0.6456977917029271,0.3279665799728794,0.9515651400921831
Cond01025,0.46807627924643813,0.4590408634529735,0.9358824299672059
Cond01026,0.5290899688573658,0.00014557192614546096,0.8804930253328351
Cond01027,0.6095392069469996,0.4625778881927446,0.9114917027209327
Cond01028,0.6687973083014389,0.4399172527113679,0.948511058750399
Cond01029,0.7349961090249435,0.355179446463024,0.9695209150651338
